site_name,New_taxon,year_trt,trt,block,max_cover,taxon_site,new_max_cover
Ladybird Johnson Wildflower Center,Sida_abutifolia,T1,NPK+Disturbance,5,3,Sida_abutifolia_Ladybird Johnson Wildflower Center,0.03
Ladybird Johnson Wildflower Center,Sida_abutifolia,T1,NPK+Disturbance,6,5,Sida_abutifolia_Ladybird Johnson Wildflower Center,0.05
Ladybird Johnson Wildflower Center,Sideroxylon_lanuginosum,T0,NPK+Disturbance,6,2,Sideroxylon_lanuginosum_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Sideroxylon_lanuginosum,T1,NPK+Disturbance,6,1,Sideroxylon_lanuginosum_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,Control,1,3,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.03
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,Control,1,2,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,Control,2,3,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.03
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,Control,2,5,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.05
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,Control,4,1,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,Control,4,4,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.04
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,Control,5,2,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,Control,6,2,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,Disturbance,1,5,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.05
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,Disturbance,2,2,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,Disturbance,3,2,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,Disturbance,4,4,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.04
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,Disturbance,5,0,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,Disturbance,6,8,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.08
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,NPK,1,10,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.1
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,NPK,2,9,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.09
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,NPK,3,1,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,NPK,4,2,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,NPK,5,5,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.05
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,NPK,6,2,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,NPK+Disturbance,1,5,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.05
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,NPK+Disturbance,2,1,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,NPK+Disturbance,4,3,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.03
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,NPK+Disturbance,5,8,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.08
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T0,NPK+Disturbance,6,1,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,Control,1,5,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.05
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,Control,1,3,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.03
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,Control,2,4,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.04
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,Control,2,4,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.04
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,Control,4,3,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.03
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,Control,4,4,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.04
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,Control,5,1,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,Control,5,15,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.15
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,Control,6,2,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,Disturbance,1,5,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.05
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,Disturbance,2,7,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.07
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,Disturbance,3,5,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.05
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,Disturbance,4,3,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.03
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,Disturbance,5,1,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,Disturbance,6,7,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.07
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,NPK,1,8,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.08
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,NPK,2,15,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.15
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,NPK,3,2,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,NPK,4,3,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.03
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,NPK,5,6,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.06
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,NPK,6,2,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,NPK+Disturbance,1,5,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.05
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,NPK+Disturbance,2,10,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.1
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,NPK+Disturbance,4,3,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.03
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,NPK+Disturbance,5,45,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.45
Ladybird Johnson Wildflower Center,Solanum_elaeagnifolium,T1,NPK+Disturbance,6,4,Solanum_elaeagnifolium_Ladybird Johnson Wildflower Center,0.04
Ladybird Johnson Wildflower Center,Solanum_rostratum,T0,Disturbance,1,0,Solanum_rostratum_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Solanum_rostratum,T0,Disturbance,2,0,Solanum_rostratum_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Solanum_rostratum,T0,Disturbance,4,0,Solanum_rostratum_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Solanum_rostratum,T0,Disturbance,6,0,Solanum_rostratum_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Solanum_rostratum,T0,NPK+Disturbance,3,0,Solanum_rostratum_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Solanum_rostratum,T0,NPK+Disturbance,6,0,Solanum_rostratum_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Solanum_rostratum,T1,Disturbance,1,5,Solanum_rostratum_Ladybird Johnson Wildflower Center,0.05
Ladybird Johnson Wildflower Center,Solanum_rostratum,T1,Disturbance,2,15,Solanum_rostratum_Ladybird Johnson Wildflower Center,0.15
Ladybird Johnson Wildflower Center,Solanum_rostratum,T1,Disturbance,4,1,Solanum_rostratum_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Solanum_rostratum,T1,Disturbance,6,1,Solanum_rostratum_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Solanum_rostratum,T1,NPK+Disturbance,3,1,Solanum_rostratum_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Solanum_rostratum,T1,NPK+Disturbance,6,6,Solanum_rostratum_Ladybird Johnson Wildflower Center,0.06
Ladybird Johnson Wildflower Center,Stachys_agraria,T0,Control,2,0,Stachys_agraria_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Stachys_agraria,T0,Disturbance,1,0,Stachys_agraria_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Stachys_agraria,T0,Disturbance,4,0,Stachys_agraria_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Stachys_agraria,T0,NPK,2,0,Stachys_agraria_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Stachys_agraria,T1,Control,2,1,Stachys_agraria_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Stachys_agraria,T1,Control,2,1,Stachys_agraria_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Stachys_agraria,T1,Disturbance,1,1,Stachys_agraria_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Stachys_agraria,T1,Disturbance,4,1,Stachys_agraria_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Stachys_agraria,T1,NPK,2,1,Stachys_agraria_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Torilis_arvensis,T0,Control,3,0,Torilis_arvensis_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Torilis_arvensis,T0,Disturbance,1,0,Torilis_arvensis_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Torilis_arvensis,T1,Control,3,1,Torilis_arvensis_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Torilis_arvensis,T1,Disturbance,1,1,Torilis_arvensis_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Ulmus_crassifolia,T0,Control,3,8,Ulmus_crassifolia_Ladybird Johnson Wildflower Center,0.08
Ladybird Johnson Wildflower Center,Ulmus_crassifolia,T0,Disturbance,2,2,Ulmus_crassifolia_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Ulmus_crassifolia,T1,Control,3,0,Ulmus_crassifolia_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Ulmus_crassifolia,T1,Disturbance,2,0,Ulmus_crassifolia_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Verbena_canescens,T0,Control,4,1,Verbena_canescens_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Verbena_canescens,T1,Control,4,0,Verbena_canescens_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Verbena_halei,T0,Control,1,0,Verbena_halei_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Verbena_halei,T0,Control,4,0,Verbena_halei_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Verbena_halei,T0,Control,5,0,Verbena_halei_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Verbena_halei,T0,Disturbance,2,0,Verbena_halei_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Verbena_halei,T0,NPK+Disturbance,2,0,Verbena_halei_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Verbena_halei,T0,NPK+Disturbance,3,0,Verbena_halei_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Verbena_halei,T0,NPK+Disturbance,4,0,Verbena_halei_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Verbena_halei,T0,NPK+Disturbance,6,0,Verbena_halei_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Verbena_halei,T1,Control,1,1,Verbena_halei_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Verbena_halei,T1,Control,4,1,Verbena_halei_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Verbena_halei,T1,Control,4,1,Verbena_halei_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Verbena_halei,T1,Control,5,1,Verbena_halei_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Verbena_halei,T1,Disturbance,2,1,Verbena_halei_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Verbena_halei,T1,NPK+Disturbance,2,1,Verbena_halei_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Verbena_halei,T1,NPK+Disturbance,3,1,Verbena_halei_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Verbena_halei,T1,NPK+Disturbance,4,1,Verbena_halei_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Verbena_halei,T1,NPK+Disturbance,6,2,Verbena_halei_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,Control,1,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,Control,2,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,Control,3,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,Control,4,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,Control,5,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,Control,6,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,Disturbance,1,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,Disturbance,2,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,Disturbance,3,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,Disturbance,4,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,Disturbance,6,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,NPK,1,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,NPK,2,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,NPK,3,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,NPK,5,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,NPK+Disturbance,1,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,NPK+Disturbance,2,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,NPK+Disturbance,4,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T0,NPK+Disturbance,5,0,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,Control,1,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,Control,1,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,Control,2,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,Control,2,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,Control,3,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,Control,3,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,Control,4,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,Control,4,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,Control,5,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,Control,6,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,Disturbance,1,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,Disturbance,2,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,Disturbance,3,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,Disturbance,4,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,Disturbance,6,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,NPK,1,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,NPK,2,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,NPK,3,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,NPK,5,2,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,NPK+Disturbance,1,3,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.03
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,NPK+Disturbance,2,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,NPK+Disturbance,4,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vicia_ludoviciana,T1,NPK+Disturbance,5,1,Vicia_ludoviciana_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Vulpia_octoflora,T0,Control,5,0,Vulpia_octoflora_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Vulpia_octoflora,T1,Control,5,1,Vulpia_octoflora_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Zephyranthes_chlorosolen,T0,Control,5,0,Zephyranthes_chlorosolen_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Zephyranthes_chlorosolen,T0,Disturbance,2,0,Zephyranthes_chlorosolen_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Zephyranthes_chlorosolen,T0,Disturbance,5,0,Zephyranthes_chlorosolen_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Zephyranthes_chlorosolen,T0,NPK,6,0,Zephyranthes_chlorosolen_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Zephyranthes_chlorosolen,T1,Control,5,1,Zephyranthes_chlorosolen_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Zephyranthes_chlorosolen,T1,Disturbance,2,7,Zephyranthes_chlorosolen_Ladybird Johnson Wildflower Center,0.07
Ladybird Johnson Wildflower Center,Zephyranthes_chlorosolen,T1,Disturbance,5,1,Zephyranthes_chlorosolen_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Zephyranthes_chlorosolen,T1,NPK,6,2,Zephyranthes_chlorosolen_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Zephyranthes_drummondii,T0,NPK,6,0,Zephyranthes_drummondii_Ladybird Johnson Wildflower Center,0
Ladybird Johnson Wildflower Center,Zephyranthes_drummondii,T1,NPK,6,1,Zephyranthes_drummondii_Ladybird Johnson Wildflower Center,0.01
Lublin,Achillea_millefolium,T0,Control,1,20,Achillea_millefolium_Lublin,0.2
Lublin,Achillea_millefolium,T0,Control,3,0,Achillea_millefolium_Lublin,0
Lublin,Achillea_millefolium,T0,Disturbance,1,1,Achillea_millefolium_Lublin,0.01
Lublin,Achillea_millefolium,T0,NPK,2,0.5,Achillea_millefolium_Lublin,0.005
Lublin,Achillea_millefolium,T0,NPK+Disturbance,2,10,Achillea_millefolium_Lublin,0.1
Lublin,Achillea_millefolium,T0,NPK+Disturbance,3,0,Achillea_millefolium_Lublin,0
Lublin,Achillea_millefolium,T1,Control,1,8,Achillea_millefolium_Lublin,0.08
Lublin,Achillea_millefolium,T1,Control,3,0.5,Achillea_millefolium_Lublin,0.005
Lublin,Achillea_millefolium,T1,Disturbance,1,2,Achillea_millefolium_Lublin,0.02
Lublin,Achillea_millefolium,T1,NPK,2,0,Achillea_millefolium_Lublin,0
Lublin,Achillea_millefolium,T1,NPK+Disturbance,2,4,Achillea_millefolium_Lublin,0.04
Lublin,Achillea_millefolium,T1,NPK+Disturbance,3,0.2,Achillea_millefolium_Lublin,0.002
Lublin,Agrimonia_eupatoria,T0,Disturbance,2,0,Agrimonia_eupatoria_Lublin,0
Lublin,Agrimonia_eupatoria,T0,NPK+Disturbance,2,0,Agrimonia_eupatoria_Lublin,0
Lublin,Agrimonia_eupatoria,T1,Disturbance,2,30,Agrimonia_eupatoria_Lublin,0.3
Lublin,Agrimonia_eupatoria,T1,NPK+Disturbance,2,10,Agrimonia_eupatoria_Lublin,0.1
Lublin,Agrostis_capillaris,T0,Control,1,20,Agrostis_capillaris_Lublin,0.2
Lublin,Agrostis_capillaris,T0,Control,2,30,Agrostis_capillaris_Lublin,0.3
Lublin,Agrostis_capillaris,T0,Disturbance,1,5,Agrostis_capillaris_Lublin,0.05
Lublin,Agrostis_capillaris,T0,NPK,1,15,Agrostis_capillaris_Lublin,0.15
Lublin,Agrostis_capillaris,T0,NPK,2,10,Agrostis_capillaris_Lublin,0.1
Lublin,Agrostis_capillaris,T0,NPK,3,0,Agrostis_capillaris_Lublin,0
Lublin,Agrostis_capillaris,T0,NPK+Disturbance,1,3,Agrostis_capillaris_Lublin,0.03
Lublin,Agrostis_capillaris,T0,NPK+Disturbance,3,8,Agrostis_capillaris_Lublin,0.08
Lublin,Agrostis_capillaris,T1,Control,1,0,Agrostis_capillaris_Lublin,0
Lublin,Agrostis_capillaris,T1,Control,2,2,Agrostis_capillaris_Lublin,0.02
Lublin,Agrostis_capillaris,T1,Disturbance,1,10,Agrostis_capillaris_Lublin,0.1
Lublin,Agrostis_capillaris,T1,NPK,1,4,Agrostis_capillaris_Lublin,0.04
Lublin,Agrostis_capillaris,T1,NPK,2,40,Agrostis_capillaris_Lublin,0.4
Lublin,Agrostis_capillaris,T1,NPK,3,10,Agrostis_capillaris_Lublin,0.1
Lublin,Agrostis_capillaris,T1,NPK+Disturbance,1,5,Agrostis_capillaris_Lublin,0.05
Lublin,Agrostis_capillaris,T1,NPK+Disturbance,3,0.5,Agrostis_capillaris_Lublin,0.005
Lublin,Agrostis_stolonifera,T0,NPK+Disturbance,1,0,Agrostis_stolonifera_Lublin,0
Lublin,Agrostis_stolonifera,T1,NPK+Disturbance,1,10,Agrostis_stolonifera_Lublin,0.1
Lublin,Artemisia_absinthium,T0,Disturbance,3,10,Artemisia_absinthium_Lublin,0.1
Lublin,Artemisia_absinthium,T1,Disturbance,3,0,Artemisia_absinthium_Lublin,0
Lublin,Artemisia_vulgaris,T0,Control,2,1,Artemisia_vulgaris_Lublin,0.01
Lublin,Artemisia_vulgaris,T0,Disturbance,2,15,Artemisia_vulgaris_Lublin,0.15
Lublin,Artemisia_vulgaris,T0,Disturbance,3,0,Artemisia_vulgaris_Lublin,0
Lublin,Artemisia_vulgaris,T0,NPK+Disturbance,2,2,Artemisia_vulgaris_Lublin,0.02
Lublin,Artemisia_vulgaris,T0,NPK+Disturbance,3,4,Artemisia_vulgaris_Lublin,0.04
Lublin,Artemisia_vulgaris,T1,Control,2,0,Artemisia_vulgaris_Lublin,0
Lublin,Artemisia_vulgaris,T1,Disturbance,2,4,Artemisia_vulgaris_Lublin,0.04
Lublin,Artemisia_vulgaris,T1,Disturbance,3,4,Artemisia_vulgaris_Lublin,0.04
Lublin,Artemisia_vulgaris,T1,NPK+Disturbance,2,0.5,Artemisia_vulgaris_Lublin,0.005
Lublin,Artemisia_vulgaris,T1,NPK+Disturbance,3,0.5,Artemisia_vulgaris_Lublin,0.005
Lublin,Bromus_arvensis,T0,NPK+Disturbance,2,4,Bromus_arvensis_Lublin,0.04
