site_name,New_taxon,year_trt,trt,block,max_cover,taxon_site,new_max_cover
Kellogg Biological Station (KBS),Andropogon_gerardii,T3,Disturbance,2,40,Andropogon_gerardii_Kellogg Biological Station (KBS),0.4
Kellogg Biological Station (KBS),Andropogon_gerardii,T3,Disturbance,3,20,Andropogon_gerardii_Kellogg Biological Station (KBS),0.2
Kellogg Biological Station (KBS),Andropogon_gerardii,T3,NPK,1,80,Andropogon_gerardii_Kellogg Biological Station (KBS),0.8
Kellogg Biological Station (KBS),Andropogon_gerardii,T3,NPK,2,30,Andropogon_gerardii_Kellogg Biological Station (KBS),0.3
Kellogg Biological Station (KBS),Andropogon_gerardii,T3,NPK,3,98,Andropogon_gerardii_Kellogg Biological Station (KBS),0.98
Kellogg Biological Station (KBS),Andropogon_gerardii,T3,NPK+Disturbance,1,30,Andropogon_gerardii_Kellogg Biological Station (KBS),0.3
Kellogg Biological Station (KBS),Andropogon_gerardii,T3,NPK+Disturbance,2,95,Andropogon_gerardii_Kellogg Biological Station (KBS),0.95
Kellogg Biological Station (KBS),Andropogon_gerardii,T3,NPK+Disturbance,3,90,Andropogon_gerardii_Kellogg Biological Station (KBS),0.9
Kellogg Biological Station (KBS),Cerastium_fontanum,T0,Disturbance,1,0,Cerastium_fontanum_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Cerastium_fontanum,T0,Disturbance,2,0,Cerastium_fontanum_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Cerastium_fontanum,T3,Disturbance,1,1,Cerastium_fontanum_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Cerastium_fontanum,T3,Disturbance,2,1,Cerastium_fontanum_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,Control,1,0,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,Control,2,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,Control,3,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,Disturbance,1,2,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.02
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,Disturbance,2,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,Disturbance,3,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,NPK,1,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,NPK,2,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,NPK+Disturbance,2,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,NPK+Disturbance,3,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T3,Control,1,2,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.02
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T3,Control,2,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T3,Control,3,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T3,Disturbance,1,2,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.02
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T3,Disturbance,2,8,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.08
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T3,Disturbance,3,3,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.03
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T3,NPK,1,0,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T3,NPK,2,0,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T3,NPK+Disturbance,2,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T3,NPK+Disturbance,3,3,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.03
Kellogg Biological Station (KBS),Daucus_carota,T0,Control,1,1,Daucus_carota_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Daucus_carota,T0,Disturbance,1,1,Daucus_carota_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Daucus_carota,T0,Disturbance,2,1,Daucus_carota_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Daucus_carota,T0,Disturbance,3,0,Daucus_carota_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Daucus_carota,T0,NPK+Disturbance,1,0,Daucus_carota_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Daucus_carota,T0,NPK+Disturbance,2,3,Daucus_carota_Kellogg Biological Station (KBS),0.03
Kellogg Biological Station (KBS),Daucus_carota,T3,Control,1,0,Daucus_carota_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Daucus_carota,T3,Disturbance,1,1,Daucus_carota_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Daucus_carota,T3,Disturbance,2,2,Daucus_carota_Kellogg Biological Station (KBS),0.02
Kellogg Biological Station (KBS),Daucus_carota,T3,Disturbance,3,35,Daucus_carota_Kellogg Biological Station (KBS),0.35
Kellogg Biological Station (KBS),Daucus_carota,T3,NPK+Disturbance,1,50,Daucus_carota_Kellogg Biological Station (KBS),0.5
Kellogg Biological Station (KBS),Daucus_carota,T3,NPK+Disturbance,2,0,Daucus_carota_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Elymus_repens,T0,Disturbance,3,3,Elymus_repens_Kellogg Biological Station (KBS),0.03
Kellogg Biological Station (KBS),Elymus_repens,T0,NPK+Disturbance,1,0,Elymus_repens_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Elymus_repens,T3,Disturbance,3,0,Elymus_repens_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Elymus_repens,T3,NPK+Disturbance,1,1,Elymus_repens_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Potentilla_recta,T0,Disturbance,2,1,Potentilla_recta_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Potentilla_recta,T0,Disturbance,3,2,Potentilla_recta_Kellogg Biological Station (KBS),0.02
Kellogg Biological Station (KBS),Potentilla_recta,T3,Disturbance,2,1,Potentilla_recta_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Potentilla_recta,T3,Disturbance,3,0,Potentilla_recta_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Setaria_faberi,T0,NPK+Disturbance,1,0,Setaria_faberi_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Setaria_faberi,T3,NPK+Disturbance,1,1,Setaria_faberi_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Solidago_altissima,T0,Control,1,50,Solidago_altissima_Kellogg Biological Station (KBS),0.5
Kellogg Biological Station (KBS),Solidago_altissima,T0,Control,2,50,Solidago_altissima_Kellogg Biological Station (KBS),0.5
Kellogg Biological Station (KBS),Solidago_altissima,T0,Control,3,75,Solidago_altissima_Kellogg Biological Station (KBS),0.75
Kellogg Biological Station (KBS),Solidago_altissima,T0,Disturbance,1,70,Solidago_altissima_Kellogg Biological Station (KBS),0.7
Kellogg Biological Station (KBS),Solidago_altissima,T0,Disturbance,2,50,Solidago_altissima_Kellogg Biological Station (KBS),0.5
Kellogg Biological Station (KBS),Solidago_altissima,T0,Disturbance,3,80,Solidago_altissima_Kellogg Biological Station (KBS),0.8
Kellogg Biological Station (KBS),Solidago_altissima,T0,NPK,1,65,Solidago_altissima_Kellogg Biological Station (KBS),0.65
Kellogg Biological Station (KBS),Solidago_altissima,T0,NPK,2,75,Solidago_altissima_Kellogg Biological Station (KBS),0.75
Kellogg Biological Station (KBS),Solidago_altissima,T0,NPK,3,40,Solidago_altissima_Kellogg Biological Station (KBS),0.4
Kellogg Biological Station (KBS),Solidago_altissima,T0,NPK+Disturbance,1,50,Solidago_altissima_Kellogg Biological Station (KBS),0.5
Kellogg Biological Station (KBS),Solidago_altissima,T0,NPK+Disturbance,2,20,Solidago_altissima_Kellogg Biological Station (KBS),0.2
Kellogg Biological Station (KBS),Solidago_altissima,T0,NPK+Disturbance,3,40,Solidago_altissima_Kellogg Biological Station (KBS),0.4
Kellogg Biological Station (KBS),Solidago_altissima,T3,Control,1,0,Solidago_altissima_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Solidago_altissima,T3,Control,2,2,Solidago_altissima_Kellogg Biological Station (KBS),0.02
Kellogg Biological Station (KBS),Solidago_altissima,T3,Control,3,5,Solidago_altissima_Kellogg Biological Station (KBS),0.05
Kellogg Biological Station (KBS),Solidago_altissima,T3,Disturbance,1,2,Solidago_altissima_Kellogg Biological Station (KBS),0.02
Kellogg Biological Station (KBS),Solidago_altissima,T3,Disturbance,2,2,Solidago_altissima_Kellogg Biological Station (KBS),0.02
Kellogg Biological Station (KBS),Solidago_altissima,T3,Disturbance,3,3,Solidago_altissima_Kellogg Biological Station (KBS),0.03
Kellogg Biological Station (KBS),Solidago_altissima,T3,NPK,1,6,Solidago_altissima_Kellogg Biological Station (KBS),0.06
Kellogg Biological Station (KBS),Solidago_altissima,T3,NPK,2,50,Solidago_altissima_Kellogg Biological Station (KBS),0.5
Kellogg Biological Station (KBS),Solidago_altissima,T3,NPK,3,4,Solidago_altissima_Kellogg Biological Station (KBS),0.04
Kellogg Biological Station (KBS),Solidago_altissima,T3,NPK+Disturbance,1,2,Solidago_altissima_Kellogg Biological Station (KBS),0.02
Kellogg Biological Station (KBS),Solidago_altissima,T3,NPK+Disturbance,2,2,Solidago_altissima_Kellogg Biological Station (KBS),0.02
Kellogg Biological Station (KBS),Solidago_altissima,T3,NPK+Disturbance,3,10,Solidago_altissima_Kellogg Biological Station (KBS),0.1
Kellogg Biological Station (KBS),Taraxacum_campylodes,T0,NPK,1,1,Taraxacum_campylodes_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Taraxacum_campylodes,T0,NPK,2,1,Taraxacum_campylodes_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Taraxacum_campylodes,T0,NPK+Disturbance,1,0,Taraxacum_campylodes_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Taraxacum_campylodes,T0,NPK+Disturbance,3,0,Taraxacum_campylodes_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Taraxacum_campylodes,T3,NPK,1,0,Taraxacum_campylodes_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Taraxacum_campylodes,T3,NPK,2,0,Taraxacum_campylodes_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Taraxacum_campylodes,T3,NPK+Disturbance,1,1,Taraxacum_campylodes_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Taraxacum_campylodes,T3,NPK+Disturbance,3,1,Taraxacum_campylodes_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Trifolium_pratense,T0,NPK+Disturbance,2,0,Trifolium_pratense_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Trifolium_pratense,T3,NPK+Disturbance,2,1,Trifolium_pratense_Kellogg Biological Station (KBS),0.01
Kniezenberg,Daucus_carota,T0,Disturbance,2,1,Daucus_carota_Kniezenberg,0.01
Kniezenberg,Lotus_corniculatus,T0,Control,2,2,Lotus_corniculatus_Kniezenberg,0.02
Kniezenberg,Ranunculus_acris,T0,Disturbance,2,2,Ranunculus_acris_Kniezenberg,0.02
Kniezenberg,Ranunculus_acris,T0,NPK,2,1,Ranunculus_acris_Kniezenberg,0.01
Kniezenberg,Ranunculus_acris,T0,NPK+Disturbance,2,1,Ranunculus_acris_Kniezenberg,0.01
Kniezenberg,Trifolium_pratense,T0,Disturbance,3,2,Trifolium_pratense_Kniezenberg,0.02
Konza LTER DRAGNet,Achillea_millefolium,T0,Control,1,3,Achillea_millefolium_Konza LTER DRAGNet,0.03
Konza LTER DRAGNet,Achillea_millefolium,T0,Control,3,1,Achillea_millefolium_Konza LTER DRAGNet,0.01
Konza LTER DRAGNet,Achillea_millefolium,T0,Control,4,3,Achillea_millefolium_Konza LTER DRAGNet,0.03
Konza LTER DRAGNet,Achillea_millefolium,T0,Disturbance,1,2,Achillea_millefolium_Konza LTER DRAGNet,0.02
Konza LTER DRAGNet,Achillea_millefolium,T0,Disturbance,3,3,Achillea_millefolium_Konza LTER DRAGNet,0.03
Konza LTER DRAGNet,Achillea_millefolium,T0,NPK,1,9,Achillea_millefolium_Konza LTER DRAGNet,0.09
Konza LTER DRAGNet,Achillea_millefolium,T0,NPK,2,13,Achillea_millefolium_Konza LTER DRAGNet,0.13
Konza LTER DRAGNet,Achillea_millefolium,T0,NPK,5,5,Achillea_millefolium_Konza LTER DRAGNet,0.05
Konza LTER DRAGNet,Achillea_millefolium,T0,NPK+Disturbance,4,1,Achillea_millefolium_Konza LTER DRAGNet,0.01
Konza LTER DRAGNet,Achillea_millefolium,T0,NPK+Disturbance,5,3,Achillea_millefolium_Konza LTER DRAGNet,0.03
Konza LTER DRAGNet,Amaranthus_retroflexus,T0,Control,1,1,Amaranthus_retroflexus_Konza LTER DRAGNet,0.01
Konza LTER DRAGNet,Solidago_altissima,T0,Control,3,5,Solidago_altissima_Konza LTER DRAGNet,0.05
Konza LTER DRAGNet,Solidago_altissima,T0,Control,5,2,Solidago_altissima_Konza LTER DRAGNet,0.02
Konza LTER DRAGNet,Solidago_altissima,T0,NPK,3,2,Solidago_altissima_Konza LTER DRAGNet,0.02
Konza LTER DRAGNet,Solidago_altissima,T0,NPK,4,3,Solidago_altissima_Konza LTER DRAGNet,0.03
Konza LTER DRAGNet,Solidago_altissima,T0,NPK,5,2,Solidago_altissima_Konza LTER DRAGNet,0.02
Konza LTER DRAGNet,Solidago_altissima,T0,NPK+Disturbance,5,4,Solidago_altissima_Konza LTER DRAGNet,0.04
LSU Botanical Garden,Solidago_altissima,T0,NPK,2,1,Solidago_altissima_LSU Botanical Garden,0.01
Ladybird Johnson Wildflower Center,Bothriochloa_ischaemum,T0,Control,1,1,Bothriochloa_ischaemum_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Bothriochloa_ischaemum,T0,Disturbance,3,2,Bothriochloa_ischaemum_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Bothriochloa_ischaemum,T0,Disturbance,4,1,Bothriochloa_ischaemum_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Bothriochloa_ischaemum,T0,NPK+Disturbance,4,5,Bothriochloa_ischaemum_Ladybird Johnson Wildflower Center,0.05
Ladybird Johnson Wildflower Center,Bouteloua_rigidiseta,T0,NPK+Disturbance,4,12,Bouteloua_rigidiseta_Ladybird Johnson Wildflower Center,0.12
Ladybird Johnson Wildflower Center,Opuntia_macrorhiza,T0,Control,3,2,Opuntia_macrorhiza_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Opuntia_macrorhiza,T0,Control,5,3,Opuntia_macrorhiza_Ladybird Johnson Wildflower Center,0.03
Ladybird Johnson Wildflower Center,Opuntia_macrorhiza,T0,Control,5,1,Opuntia_macrorhiza_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Opuntia_macrorhiza,T0,Disturbance,3,1,Opuntia_macrorhiza_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Opuntia_macrorhiza,T0,NPK,4,1,Opuntia_macrorhiza_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Opuntia_macrorhiza,T0,NPK,6,2,Opuntia_macrorhiza_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Opuntia_macrorhiza,T0,NPK+Disturbance,3,2,Opuntia_macrorhiza_Ladybird Johnson Wildflower Center,0.02
Ladybird Johnson Wildflower Center,Prosopis_glandulosa,T0,Control,1,1,Prosopis_glandulosa_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Prosopis_glandulosa,T0,NPK,2,1,Prosopis_glandulosa_Ladybird Johnson Wildflower Center,0.01
Ladybird Johnson Wildflower Center,Ratibida_columnifera,T0,NPK+Disturbance,4,1,Ratibida_columnifera_Ladybird Johnson Wildflower Center,0.01
Lublin,Achillea_millefolium,T0,Control,1,20,Achillea_millefolium_Lublin,0.2
Lublin,Achillea_millefolium,T0,Disturbance,1,1,Achillea_millefolium_Lublin,0.01
Lublin,Achillea_millefolium,T0,NPK,2,0.5,Achillea_millefolium_Lublin,0.005
Lublin,Achillea_millefolium,T0,NPK+Disturbance,2,10,Achillea_millefolium_Lublin,0.1
Lublin,Cerastium_fontanum,T0,Disturbance,1,1,Cerastium_fontanum_Lublin,0.01
Lublin,Cerastium_fontanum,T0,NPK+Disturbance,3,0.5,Cerastium_fontanum_Lublin,0.005
Lublin,Cirsium_arvense,T0,Control,3,8,Cirsium_arvense_Lublin,0.08
Lublin,Cirsium_arvense,T0,Disturbance,2,6,Cirsium_arvense_Lublin,0.06
Lublin,Cirsium_arvense,T0,Disturbance,3,8,Cirsium_arvense_Lublin,0.08
Lublin,Cirsium_arvense,T0,NPK,1,2,Cirsium_arvense_Lublin,0.02
Lublin,Cirsium_arvense,T0,NPK,2,5,Cirsium_arvense_Lublin,0.05
Lublin,Cirsium_arvense,T0,NPK+Disturbance,1,0.5,Cirsium_arvense_Lublin,0.005
Lublin,Daucus_carota,T0,Control,3,20,Daucus_carota_Lublin,0.2
Lublin,Daucus_carota,T0,Disturbance,2,1,Daucus_carota_Lublin,0.01
Lublin,Daucus_carota,T0,Disturbance,3,5,Daucus_carota_Lublin,0.05
Lublin,Daucus_carota,T0,NPK,3,2,Daucus_carota_Lublin,0.02
Lublin,Daucus_carota,T0,NPK+Disturbance,2,15,Daucus_carota_Lublin,0.15
Lublin,Echinochloa_crus-galli,T0,Control,3,20,Echinochloa_crus-galli_Lublin,0.2
Lublin,Echinochloa_crus-galli,T0,NPK,3,60,Echinochloa_crus-galli_Lublin,0.6
Lublin,Elymus_repens,T0,Control,1,40,Elymus_repens_Lublin,0.4
Lublin,Elymus_repens,T0,Control,2,10,Elymus_repens_Lublin,0.1
Lublin,Elymus_repens,T0,Control,3,15,Elymus_repens_Lublin,0.15
Lublin,Elymus_repens,T0,Disturbance,1,5,Elymus_repens_Lublin,0.05
Lublin,Elymus_repens,T0,Disturbance,2,10,Elymus_repens_Lublin,0.1
Lublin,Elymus_repens,T0,Disturbance,3,5,Elymus_repens_Lublin,0.05
Lublin,Elymus_repens,T0,NPK,1,70,Elymus_repens_Lublin,0.7
Lublin,Elymus_repens,T0,NPK,2,25,Elymus_repens_Lublin,0.25
Lublin,Elymus_repens,T0,NPK,3,8,Elymus_repens_Lublin,0.08
Lublin,Elymus_repens,T0,NPK+Disturbance,1,40,Elymus_repens_Lublin,0.4
Lublin,Elymus_repens,T0,NPK+Disturbance,2,20,Elymus_repens_Lublin,0.2
Lublin,Elymus_repens,T0,NPK+Disturbance,3,45,Elymus_repens_Lublin,0.45
Lublin,Fragaria_vesca,T0,Control,2,5,Fragaria_vesca_Lublin,0.05
Lublin,Fragaria_vesca,T0,Control,3,4,Fragaria_vesca_Lublin,0.04
Lublin,Fragaria_vesca,T0,Disturbance,1,30,Fragaria_vesca_Lublin,0.3
Lublin,Fragaria_vesca,T0,Disturbance,2,10,Fragaria_vesca_Lublin,0.1
Lublin,Fragaria_vesca,T0,NPK,1,80,Fragaria_vesca_Lublin,0.8
Lublin,Fragaria_vesca,T0,NPK,2,3,Fragaria_vesca_Lublin,0.03
Lublin,Fragaria_vesca,T0,NPK+Disturbance,1,1,Fragaria_vesca_Lublin,0.01
Lublin,Fragaria_vesca,T0,NPK+Disturbance,2,2,Fragaria_vesca_Lublin,0.02
Lublin,Hypochaeris_radicata,T0,Disturbance,2,2,Hypochaeris_radicata_Lublin,0.02
Lublin,Jacobaea_vulgaris,T0,Control,3,1,Jacobaea_vulgaris_Lublin,0.01
Lublin,Jacobaea_vulgaris,T0,Disturbance,2,10,Jacobaea_vulgaris_Lublin,0.1
Lublin,Jacobaea_vulgaris,T0,Disturbance,3,25,Jacobaea_vulgaris_Lublin,0.25
Lublin,Jacobaea_vulgaris,T0,NPK,3,2,Jacobaea_vulgaris_Lublin,0.02
Lublin,Jacobaea_vulgaris,T0,NPK+Disturbance,2,2,Jacobaea_vulgaris_Lublin,0.02
Lublin,Jacobaea_vulgaris,T0,NPK+Disturbance,3,10,Jacobaea_vulgaris_Lublin,0.1
Lublin,Ranunculus_repens,T0,Control,3,5,Ranunculus_repens_Lublin,0.05
Lublin,Ranunculus_repens,T0,Disturbance,1,1,Ranunculus_repens_Lublin,0.01
Lublin,Ranunculus_repens,T0,NPK,3,1,Ranunculus_repens_Lublin,0.01
Meranges,Achillea_millefolium,T0,Control,1,31,Achillea_millefolium_Meranges,0.31
Meranges,Achillea_millefolium,T0,Control,3,1,Achillea_millefolium_Meranges,0.01
Meranges,Achillea_millefolium,T0,Disturbance,1,2,Achillea_millefolium_Meranges,0.02
Meranges,Achillea_millefolium,T0,Disturbance,3,3,Achillea_millefolium_Meranges,0.03
Meranges,Achillea_millefolium,T0,NPK,1,2,Achillea_millefolium_Meranges,0.02
Meranges,Achillea_millefolium,T0,NPK+Disturbance,2,3,Achillea_millefolium_Meranges,0.03
Meranges,Achillea_millefolium,T3,Control,1,5,Achillea_millefolium_Meranges,0.05
Meranges,Achillea_millefolium,T3,Control,3,2,Achillea_millefolium_Meranges,0.02
Meranges,Achillea_millefolium,T3,Disturbance,1,4,Achillea_millefolium_Meranges,0.04
Meranges,Achillea_millefolium,T3,Disturbance,3,1,Achillea_millefolium_Meranges,0.01
Meranges,Achillea_millefolium,T3,NPK,1,2,Achillea_millefolium_Meranges,0.02
Meranges,Achillea_millefolium,T3,NPK+Disturbance,2,0,Achillea_millefolium_Meranges,0
Meranges,Lotus_corniculatus,T0,Control,1,4,Lotus_corniculatus_Meranges,0.04
Meranges,Lotus_corniculatus,T0,Control,3,6,Lotus_corniculatus_Meranges,0.06
Meranges,Lotus_corniculatus,T0,Disturbance,1,3,Lotus_corniculatus_Meranges,0.03
Meranges,Lotus_corniculatus,T0,Disturbance,2,0,Lotus_corniculatus_Meranges,0
Meranges,Lotus_corniculatus,T0,Disturbance,3,15,Lotus_corniculatus_Meranges,0.15
Meranges,Lotus_corniculatus,T0,NPK,1,14,Lotus_corniculatus_Meranges,0.14
Meranges,Lotus_corniculatus,T0,NPK,2,12,Lotus_corniculatus_Meranges,0.12
Meranges,Lotus_corniculatus,T0,NPK,3,30,Lotus_corniculatus_Meranges,0.3
Meranges,Lotus_corniculatus,T0,NPK+Disturbance,1,8,Lotus_corniculatus_Meranges,0.08
Meranges,Lotus_corniculatus,T0,NPK+Disturbance,3,21,Lotus_corniculatus_Meranges,0.21
Meranges,Lotus_corniculatus,T3,Control,1,6,Lotus_corniculatus_Meranges,0.06
Meranges,Lotus_corniculatus,T3,Control,3,0,Lotus_corniculatus_Meranges,0
Meranges,Lotus_corniculatus,T3,Disturbance,1,2,Lotus_corniculatus_Meranges,0.02
Meranges,Lotus_corniculatus,T3,Disturbance,2,2,Lotus_corniculatus_Meranges,0.02
Meranges,Lotus_corniculatus,T3,Disturbance,3,2,Lotus_corniculatus_Meranges,0.02
Meranges,Lotus_corniculatus,T3,NPK,1,0,Lotus_corniculatus_Meranges,0
Meranges,Lotus_corniculatus,T3,NPK,2,5,Lotus_corniculatus_Meranges,0.05
Meranges,Lotus_corniculatus,T3,NPK,3,0,Lotus_corniculatus_Meranges,0
Meranges,Lotus_corniculatus,T3,NPK+Disturbance,1,0,Lotus_corniculatus_Meranges,0
Meranges,Lotus_corniculatus,T3,NPK+Disturbance,3,26,Lotus_corniculatus_Meranges,0.26
Meranges,Pimpinella_saxifraga,T0,Control,1,10,Pimpinella_saxifraga_Meranges,0.1
Meranges,Pimpinella_saxifraga,T0,Control,2,5,Pimpinella_saxifraga_Meranges,0.05
Meranges,Pimpinella_saxifraga,T0,Control,3,6,Pimpinella_saxifraga_Meranges,0.06
Meranges,Pimpinella_saxifraga,T0,Disturbance,1,1,Pimpinella_saxifraga_Meranges,0.01
Meranges,Pimpinella_saxifraga,T0,Disturbance,3,2,Pimpinella_saxifraga_Meranges,0.02
Meranges,Pimpinella_saxifraga,T0,NPK,1,1,Pimpinella_saxifraga_Meranges,0.01
Meranges,Pimpinella_saxifraga,T0,NPK,3,10,Pimpinella_saxifraga_Meranges,0.1
Meranges,Pimpinella_saxifraga,T0,NPK+Disturbance,1,30,Pimpinella_saxifraga_Meranges,0.3
Meranges,Pimpinella_saxifraga,T3,Control,1,0,Pimpinella_saxifraga_Meranges,0
Meranges,Pimpinella_saxifraga,T3,Control,2,1,Pimpinella_saxifraga_Meranges,0.01
Meranges,Pimpinella_saxifraga,T3,Control,3,0,Pimpinella_saxifraga_Meranges,0
Meranges,Pimpinella_saxifraga,T3,Disturbance,1,0,Pimpinella_saxifraga_Meranges,0
Meranges,Pimpinella_saxifraga,T3,Disturbance,3,4,Pimpinella_saxifraga_Meranges,0.04
Meranges,Pimpinella_saxifraga,T3,NPK,1,0,Pimpinella_saxifraga_Meranges,0
Meranges,Pimpinella_saxifraga,T3,NPK,3,0,Pimpinella_saxifraga_Meranges,0
Meranges,Pimpinella_saxifraga,T3,NPK+Disturbance,1,5,Pimpinella_saxifraga_Meranges,0.05
Meranges,Plantago_media,T0,Control,1,6,Plantago_media_Meranges,0.06
Meranges,Plantago_media,T0,Control,2,1,Plantago_media_Meranges,0.01
Meranges,Plantago_media,T0,Disturbance,1,3,Plantago_media_Meranges,0.03
Meranges,Plantago_media,T0,Disturbance,2,6,Plantago_media_Meranges,0.06
Meranges,Plantago_media,T0,Disturbance,3,0,Plantago_media_Meranges,0
Meranges,Plantago_media,T0,NPK,1,3,Plantago_media_Meranges,0.03
Meranges,Plantago_media,T0,NPK,2,3,Plantago_media_Meranges,0.03
Meranges,Plantago_media,T0,NPK,3,23,Plantago_media_Meranges,0.23
Meranges,Plantago_media,T0,NPK+Disturbance,1,3,Plantago_media_Meranges,0.03
Meranges,Plantago_media,T0,NPK+Disturbance,3,7,Plantago_media_Meranges,0.07
Meranges,Plantago_media,T3,Control,1,0,Plantago_media_Meranges,0
Meranges,Plantago_media,T3,Control,2,2,Plantago_media_Meranges,0.02
Meranges,Plantago_media,T3,Disturbance,1,0,Plantago_media_Meranges,0
Meranges,Plantago_media,T3,Disturbance,2,12,Plantago_media_Meranges,0.12
Meranges,Plantago_media,T3,Disturbance,3,3,Plantago_media_Meranges,0.03
Meranges,Plantago_media,T3,NPK,1,0,Plantago_media_Meranges,0
Meranges,Plantago_media,T3,NPK,2,0,Plantago_media_Meranges,0
Meranges,Plantago_media,T3,NPK,3,1,Plantago_media_Meranges,0.01
Meranges,Plantago_media,T3,NPK+Disturbance,1,0,Plantago_media_Meranges,0
