MatrixID,SpeciesAuthor,SpeciesAccepted,Family,Class,Kingdom,Authors,DOI_ISBN,YearPublication,Country,Continent,Ecoregion,MatrixPopulation,MatrixTreatment,MatrixStartYear,MatrixStartMonth,MatrixStartSeason,MatrixEndYear,MatrixEndMonth,MatrixEndSeason,MatrixComposite,Lat,Lon,MatrixSplit,MatrixFec,MatrixDimension,OrganismType
238546,Dracocephalum_austriacum_2,Dracocephalum austriacum,Lamiaceae,Magnoliopsida,Plantae,Dostálek; Münzbergová,10.1007/s12224-012-9132-2,2013,CZE,Europe,TBM,Kodska stena (C3),Unmanipulated,2003,NA,NA,2004,NA,NA,Individual,49.933333,14.133333,Divided,NA,4,Herbaceous perennial
238547,Dracocephalum_austriacum_2,Dracocephalum austriacum,Lamiaceae,Magnoliopsida,Plantae,Dostálek; Münzbergová,10.1007/s12224-012-9132-2,2013,CZE,Europe,TBM,Kodska stena (C3),Unmanipulated,2004,NA,NA,2005,NA,NA,Individual,49.933333,14.133333,Divided,NA,4,Herbaceous perennial
238549,Dracocephalum_austriacum_2,Dracocephalum austriacum,Lamiaceae,Magnoliopsida,Plantae,Dostálek; Münzbergová,10.1007/s12224-012-9132-2,2013,SVK,Europe,TBM,Zadielsky kamen (S1),Unmanipulated,2003,NA,NA,2006,NA,NA,Mean,48.616667,20.833333,Divided,Yes,4,Herbaceous perennial
238552,Dracocephalum_austriacum_2,Dracocephalum austriacum,Lamiaceae,Magnoliopsida,Plantae,Dostálek; Münzbergová,10.1007/s12224-012-9132-2,2013,SVK,Europe,TBM,Zadielsky kamen (S1),Unmanipulated,2005,NA,NA,2006,NA,NA,Individual,48.616667,20.833333,Divided,Yes,4,Herbaceous perennial
238553,Dracocephalum_austriacum_2,Dracocephalum austriacum,Lamiaceae,Magnoliopsida,Plantae,Dostálek; Münzbergová,10.1007/s12224-012-9132-2,2013,SVK,Europe,TBM,Domicke skrapy (S2),Unmanipulated,2003,NA,NA,2006,NA,NA,Mean,48.5,20.433333,Divided,Yes,4,Herbaceous perennial
238561,Echinacea_angustifolia_4,Echinacea angustifolia,Asteraceae,Magnoliopsida,Plantae,Dykstra,NA,2013,USA,N America,TBM,Douglas County,Unmanipulated,2007,NA,Spring,2008,8,Summer,Mean,45.927778000000004,-95.421667,Divided,NA,6,Herbaceous perennial
238562,Echinacea_angustifolia_4,Echinacea angustifolia,Asteraceae,Magnoliopsida,Plantae,Dykstra,NA,2013,USA,N America,TBM,Douglas County,Unmanipulated,2008,NA,Spring,2009,8,Summer,Mean,45.927778000000004,-95.421667,Divided,NA,6,Herbaceous perennial
238563,Echinacea_angustifolia_4,Echinacea angustifolia,Asteraceae,Magnoliopsida,Plantae,Dykstra,NA,2013,USA,N America,TBM,Douglas County,Unmanipulated,2009,NA,Spring,2010,8,Summer,Mean,45.927778000000004,-95.421667,Divided,NA,6,Herbaceous perennial
238564,Echinacea_angustifolia_4,Echinacea angustifolia,Asteraceae,Magnoliopsida,Plantae,Dykstra,NA,2013,USA,N America,TBM,Douglas County,Unmanipulated,2010,NA,Spring,2011,8,Summer,Mean,45.927778000000004,-95.421667,Divided,NA,6,Herbaceous perennial
238565,Epipactis_atrorubens_3,Epipactis atrorubens,Orchidaceae,Liliopsida,Plantae,Hens; Pakanen; Jäkäläniemi; Tuomi; Kvist,10.1016/j.biocon.2017.04.019,2017,FIN,Europe,BOR,Ampumavaara; Kiutaköngäs N; Patoköngäs; Mataraniemi; Kiutaköngäs b; Kiutaköngäs E; Kiutaköngäs NWb; Kiutaköngäs NWc; Kiutaköngäs Swa; Kiutaköngäs SWc; Kiutaköngäs W,Unmanipulated,2000,NA,NA,2015,NA,NA,Mean,NA,NA,Divided,NA,8,Herbaceous perennial
238638,Geum_reptans,Geum reptans,Rosaceae,Magnoliopsida,Plantae,Weppler; Stoll; Stocklin,10.1111/j.1365-2745.2006.01134.x,2006,CHE,Europe,TCF,Vadret da Porchabella; Furkapass,Unmanipulated,2000,NA,NA,2003,NA,NA,Mean,NA,NA,Divided,Yes,5,Herbaceous perennial
238639,Geum_reptans,Geum reptans,Rosaceae,Magnoliopsida,Plantae,Weppler; Stoll; Stocklin,10.1111/j.1365-2745.2006.01134.x,2006,CHE,Europe,TCF,Vadret da Porchabella,Unmanipulated,2000,NA,NA,2003,NA,NA,Mean,46.605,9.880556,Divided,NA,5,Herbaceous perennial
238640,Geum_reptans,Geum reptans,Rosaceae,Magnoliopsida,Plantae,Weppler; Stoll; Stocklin,10.1111/j.1365-2745.2006.01134.x,2006,CHE,Europe,TCF,Vadret da Porchabella,Unmanipulated,2000,NA,NA,2003,NA,NA,Individual,46.605,9.880556,Divided,NA,5,Herbaceous perennial
238642,Geum_reptans,Geum reptans,Rosaceae,Magnoliopsida,Plantae,Weppler; Stoll; Stocklin,10.1111/j.1365-2745.2006.01134.x,2006,CHE,Europe,TCF,Furkapass,Unmanipulated,2000,NA,NA,2003,NA,NA,Mean,46.556667,8.411944,Divided,NA,5,Herbaceous perennial
238649,Heteropsis_macrophylla,Heteropsis macrophylla,Araceae,Liliopsida,Plantae,Balcazar,978-90-9027402-7,2013,COL,S America,TMB,"Trapecio, in the Colombian Amazon",Unmanipulated,1998,6,Summer,2001,9,Autumn,Mean,-4.005833,-69.898611,Divided,NA,41,Epiphyte
238650,Heteropsis_oblongifolia,Heteropsis oblongifolia,Araceae,Liliopsida,Plantae,Balcazar,978-90-9027402-7,2013,COL,S America,TMB,"Trapecio, in the Colombian Amazon",Unmanipulated,1998,6,Summer,2001,9,Autumn,Mean,-4.005833,-69.898611,Divided,NA,16,Epiphyte
238673,Hylocomium_splendens_3,Hylocomium splendens,Hylocomiaceae,Bryopsida,Plantae,Okland,NA,1997,NOR,Europe,BOR,Solhomfjell,Unmanipulated,1990,NA,NA,1995,NA,NA,Mean,58.95,8.816667,Divided,Yes,8,Bryophyte
238676,Hylocomium_splendens_3,Hylocomium splendens,Hylocomiaceae,Bryopsida,Plantae,Okland,NA,1997,NOR,Europe,BOR,Solhomfjell,Unmanipulated,1992,NA,NA,1993,NA,NA,Mean,58.95,8.816667,Divided,Yes,8,Bryophyte
238677,Hylocomium_splendens_3,Hylocomium splendens,Hylocomiaceae,Bryopsida,Plantae,Okland,NA,1997,NOR,Europe,BOR,Solhomfjell,Unmanipulated,1993,NA,NA,1994,NA,NA,Mean,58.95,8.816667,Divided,Yes,8,Bryophyte
238678,Hylocomium_splendens_3,Hylocomium splendens,Hylocomiaceae,Bryopsida,Plantae,Okland,NA,1997,NOR,Europe,BOR,Solhomfjell,Unmanipulated,1994,NA,NA,1995,NA,NA,Mean,58.95,8.816667,Divided,Yes,8,Bryophyte
238679,Hylocomium_splendens_3,Hylocomium splendens,Hylocomiaceae,Bryopsida,Plantae,Okland,NA,1997,NOR,Europe,BOR,Rausjomarka,Unmanipulated,1990,NA,NA,1995,NA,NA,Mean,59.816667,11.033333,Divided,Yes,8,Bryophyte
238680,Hylocomium_splendens_3,Hylocomium splendens,Hylocomiaceae,Bryopsida,Plantae,Okland,NA,1997,NOR,Europe,BOR,Rausjomarka,Unmanipulated,1990,NA,NA,1991,NA,NA,Mean,59.816667,11.033333,Divided,Yes,8,Bryophyte
238682,Hylocomium_splendens_3,Hylocomium splendens,Hylocomiaceae,Bryopsida,Plantae,Okland,NA,1997,NOR,Europe,BOR,Rausjomarka,Unmanipulated,1992,NA,NA,1993,NA,NA,Mean,59.816667,11.033333,Divided,Yes,8,Bryophyte
238683,Hylocomium_splendens_3,Hylocomium splendens,Hylocomiaceae,Bryopsida,Plantae,Okland,NA,1997,NOR,Europe,BOR,Rausjomarka,Unmanipulated,1993,NA,NA,1994,NA,NA,Mean,59.816667,11.033333,Divided,Yes,8,Bryophyte
238684,Hylocomium_splendens_3,Hylocomium splendens,Hylocomiaceae,Bryopsida,Plantae,Okland,NA,1997,NOR,Europe,BOR,Rausjomarka,Unmanipulated,1994,NA,NA,1995,NA,NA,Mean,59.816667,11.033333,Divided,Yes,8,Bryophyte
238805,Knautia_arvensis,Knautia arvensis,Dipsacaceae,Magnoliopsida,Plantae,Johansen; Wehn; Hovstad,10.1016/j.flora.2016.04.007,2016,NOR,Europe,TUN,Nord-Trøndelag county,Unmanipulated,2008,NA,NA,2010,NA,NA,Mean,63.741984,11.404067,Divided,NA,5,Herbaceous perennial
238838,Lepanthes_rubripetala_2,Lepanthes rubripetala,Orchidaceae,Liliopsida,Plantae,Schödelbauerová; Tremblay; Kindlmann,10.1007/s10531-009-9724-1,2010,USA,N America,TMB,"Bosque Nacional El Yunque, Puerto Rico",Unmanipulated,1994,NA,NA,2007,NA,NA,Mean,18.295,-65.8,Divided,NA,4,Epiphyte
238875,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,PSL Open Habitat,Unmanipulated,2003,6,Summer,2004,6,Summer,Pooled,43.766667,3.766667,Divided,NA,5,Herbaceous perennial
238876,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,PSL Open Habitat,Unmanipulated,2004,6,Summer,2005,6,Summer,Pooled,43.766667,3.766667,Divided,NA,5,Herbaceous perennial
238877,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,PSL Open Habitat,Unmanipulated,2005,6,Summer,2006,6,Summer,Pooled,43.766667,3.766667,Divided,NA,5,Herbaceous perennial
238880,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,PSL Open Habitat,Unmanipulated,2008,6,Summer,2009,6,Summer,Pooled,43.766667,3.766667,Divided,NA,5,Herbaceous perennial
238884,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,PSL Woodland,Unmanipulated,2006,6,Summer,2007,6,Summer,Pooled,43.766667,3.766667,Divided,NA,5,Herbaceous perennial
238890,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,VIS Open habitat,Unmanipulated,2006,6,Summer,2007,6,Summer,Pooled,43.9,3.45,Divided,NA,5,Herbaceous perennial
238901,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,TAU Open Habitat,Unmanipulated,2005,6,Summer,2006,6,Summer,Pooled,43.766667,3.016667,Divided,NA,5,Herbaceous perennial
238902,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,TAU Open Habitat,Unmanipulated,2006,6,Summer,2007,6,Summer,Pooled,43.766667,3.016667,Divided,NA,5,Herbaceous perennial
238903,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,TAU Open Habitat,Unmanipulated,2007,6,Summer,2008,6,Summer,Pooled,43.766667,3.016667,Divided,NA,5,Herbaceous perennial
238904,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,TAU Open Habitat,Unmanipulated,2008,6,Summer,2009,6,Summer,Pooled,43.766667,3.016667,Divided,NA,5,Herbaceous perennial
238909,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,TAU Woodland,Unmanipulated,2007,6,Summer,2008,6,Summer,Pooled,43.766667,3.016667,Divided,NA,5,Herbaceous perennial
238910,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,TAU Woodland,Unmanipulated,2008,6,Summer,2009,6,Summer,Pooled,43.766667,3.016667,Divided,NA,5,Herbaceous perennial
238911,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,STF Open Habitat,Unmanipulated,2003,6,Summer,2004,6,Summer,Pooled,44.233333,3.766667,Divided,NA,5,Herbaceous perennial
238912,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,STF Open Habitat,Unmanipulated,2003,6,Summer,2004,6,Summer,Pooled,44.233333,3.766667,Divided,NA,5,Herbaceous perennial
238914,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,STF Open Habitat,Unmanipulated,2003,6,Summer,2004,6,Summer,Pooled,44.233333,3.766667,Divided,NA,5,Herbaceous perennial
238915,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,STF Open Habitat,Unmanipulated,2003,6,Summer,2004,6,Summer,Pooled,44.233333,3.766667,Divided,NA,5,Herbaceous perennial
238916,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,STF Open Habitat,Unmanipulated,2003,6,Summer,2004,6,Summer,Pooled,44.233333,3.766667,Divided,NA,5,Herbaceous perennial
238919,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,STF Woodland,Unmanipulated,2005,6,Summer,2006,6,Summer,Pooled,44.233333,3.766667,Divided,NA,5,Herbaceous perennial
238921,Paeonia_officinalis_2,Paeonia officinalis,Paeoniaceae,Magnoliopsida,Plantae,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,10.1016/j.biocon.2017.08.010,2017,FRA,Europe,MED,STF Woodland,Unmanipulated,2007,6,Summer,2008,6,Summer,Pooled,44.233333,3.766667,Divided,NA,5,Herbaceous perennial
238925,Panax_quinquefolius_2,Panax quinquefolius,Araliaceae,Magnoliopsida,Plantae,Nantel; Gagnon; Nault,10.1046/j.1523-1739.1996.10020608.x,1996,CAN,Europe,TBM,Population 2: Laurentian Mountains- Quebec,Unmanipulated,1996,NA,NA,1988,NA,NA,Individual,NA,NA,Divided,Yes,6,Herbaceous perennial
238988,Prosartes_lanuginosa,Prosartes lanuginosa,Liliaceae,Liliopsida,Plantae,Jackson; Pearson; Turner,10.1016/j.foreco.2013.05.049,2013,USA,N America,TBM,French Broad River Basin in Buncombe and Madison Counties; Old stands,Unmanipulated,2009,6,Summer,2010,6,Summer,Individual,35.697222,-82.560833,Divided,NA,5,Herbaceous perennial
238989,Prosartes_lanuginosa,Prosartes lanuginosa,Liliaceae,Liliopsida,Plantae,Jackson; Pearson; Turner,10.1016/j.foreco.2013.05.049,2013,USA,N America,TBM,French Broad River Basin in Buncombe and Madison Counties; Old stands,Unmanipulated,2010,6,Summer,2011,6,Summer,Individual,35.697222,-82.560833,Divided,NA,5,Herbaceous perennial
238990,Prosartes_lanuginosa,Prosartes lanuginosa,Liliaceae,Liliopsida,Plantae,Jackson; Pearson; Turner,10.1016/j.foreco.2013.05.049,2013,USA,N America,TBM,French Broad River Basin in Buncombe and Madison Counties; Young stands,Unmanipulated,2009,6,Summer,2010,6,Summer,Individual,35.697222,-82.560833,Divided,NA,5,Herbaceous perennial
238991,Prosartes_lanuginosa,Prosartes lanuginosa,Liliaceae,Liliopsida,Plantae,Jackson; Pearson; Turner,10.1016/j.foreco.2013.05.049,2013,USA,N America,TBM,French Broad River Basin in Buncombe and Madison Counties; Young stands,Unmanipulated,2010,6,Summer,2011,6,Summer,Individual,35.697222,-82.560833,Divided,NA,5,Herbaceous perennial
239046,Rutidosis_leptorrhynchoides,Rutidosis leptorrhynchoides,Asteraceae,Asterids,Plantae,Young; Brown; Murray; Thrall; Miller,NA,2000,AUS,Oceania,TBM,Stirling Ridge,Unmanipulated,1995,NA,Spring,NA,NA,NA,Mean,NA,NA,Divided,NA,4,Annual
239047,Rutidosis_leptorrhynchoides,Rutidosis leptorrhynchoides,Asteraceae,Asterids,Plantae,Young; Brown; Murray; Thrall; Miller,NA,2000,AUS,Oceania,TBM,Capital Circle,Unmanipulated,1995,NA,Spring,NA,NA,NA,Mean,NA,NA,Divided,NA,4,Annual
239048,Rutidosis_leptorrhynchoides,Rutidosis leptorrhynchoides,Asteraceae,Asterids,Plantae,Young; Brown; Murray; Thrall; Miller,NA,2000,AUS,Oceania,TBM,Captains Flat,Unmanipulated,1995,NA,Spring,NA,NA,NA,Mean,NA,NA,Divided,NA,4,Annual
239053,Silene_tatarica,Silene tatarica,Caryophyllaceae,Magnoliopsida,Plantae,Jäkäläniemi; Tuomi; Siikamaki,10.1111/j.1523-1739.2006.00348.x,2006,FIN,Europe,BOR,Oulanka River valley,Unmanipulated,1999,7,Summer,2003,7,Summer,Mean,66,29,Divided,NA,5,Herbaceous perennial
239054,Spathoglottis_plicata,Spathoglottis plicata,Orchidaceae,Liliopsida,Plantae,Falcón; Ackerman; Tremblay,10.1007/s10530-016-1318-8,2017,PRI,S America,TMB,Río Abajo State Forest,Unmanipulated,2009,1,Winter,2011,11,Winter,Mean,18.349444,-66.684444,Divided,NA,6,Herbaceous perennial
239056,Spathoglottis_plicata,Spathoglottis plicata,Orchidaceae,Liliopsida,Plantae,Falcón; Ackerman; Tremblay,10.1007/s10530-016-1318-8,2017,PRI,S America,TMB,Río Abajo State Forest,Unmanipulated,2009,11,Winter,2010,11,Winter,Individual,18.349444,-66.684444,Divided,NA,6,Herbaceous perennial
239057,Spathoglottis_plicata,Spathoglottis plicata,Orchidaceae,Liliopsida,Plantae,Falcón; Ackerman; Tremblay,10.1007/s10530-016-1318-8,2017,PRI,S America,TMB,Río Abajo State Forest,Unmanipulated,2010,11,Winter,2011,11,Winter,Individual,18.349444,-66.684444,Divided,NA,6,Herbaceous perennial
239058,Trillium_apetalon,Trillium apetalon,Melanthiaceae,Liliopsida,Plantae,Ohara; Takada; Kawano,10.1046/j.1442-1984.2001.00062.x,2001,JPN,Asia,TBM,Nopporo Forest Park,Unmanipulated,1980,NA,NA,1991,NA,NA,Pooled,43.416667,143.533333,Divided,NA,4,Herbaceous perennial
239059,Trillium_persistens,Trillium persistens,Melanthiaceae,Liliopsida,Plantae,Plank,NA,2010,USA,N America,TBM,Battle Creek; Moccasin Creek; Moody Creek; Panther Creek,Unmanipulated,2009,NA,NA,2010,NA,NA,Mean,NA,NA,Divided,NA,4,Herbaceous perennial
239062,Trillium_persistens,Trillium persistens,Melanthiaceae,Liliopsida,Plantae,Plank,NA,2010,USA,N America,TBM,Moody Creek,Unmanipulated,2009,NA,NA,2010,NA,NA,Individual,34.708333,-83.371389,Divided,Yes,4,Herbaceous perennial
239063,Trillium_persistens,Trillium persistens,Melanthiaceae,Liliopsida,Plantae,Plank,NA,2010,USA,N America,TBM,Panther Creek,Unmanipulated,2009,NA,NA,2010,NA,NA,Individual,34.676944,-83.338889,Divided,Yes,4,Herbaceous perennial
239065,Vella_pseudocytisus_subsp._paui_2,Vella pseudocytisus subsp. paui,Brassicaceae,Magnoliopsida,Plantae,Dominguez Lozano; Moreno Saiz; Schwartz,10.1016/j.jnc.2011.05.005,2011,ESP,Europe,MED,Villalba; Villel,Unmanipulated,2001,6,NA,2006,6,NA,Mean,NA,NA,Divided,NA,6,Shrub
239086,Zamia_inermis,Zamia inermis,Zamiaceae,Cycadopsida,Plantae,Octavio-Aguilar; Rivera-Fernández; Iglesias-Andreu; Vovides; De Cáceres-González,10.1007/s10531-016-1270-z,2017,MEX,N America,TDB,Unified Populations,Unmanipulated,2012,NA,NA,2014,NA,NA,Mean,19.145,-96.558611,Divided,NA,5,Palm
239112,Andropogon_gerardii,Andropogon gerardii,Poaceae,Liliopsida,Plantae,Ott; Hartnett,10.1674/0003-0031-174.1.14,2015,USA,N America,TGS,k1 (Konza Prairie Biological Station),Unmanipulated,2007,NA,NA,2008,NA,NA,Individual,39.083333,-96.583333,Divided,NA,4,Herbaceous perennial
239114,Andropogon_gerardii,Andropogon gerardii,Poaceae,Liliopsida,Plantae,Ott; Hartnett,10.1674/0003-0031-174.1.14,2015,USA,N America,TGS,k3 (Konza Prairie Biological Station),Unmanipulated,2007,NA,NA,2008,NA,NA,Individual,39.083333,-96.583333,Divided,NA,4,Herbaceous perennial
239115,Andropogon_gerardii,Andropogon gerardii,Poaceae,Liliopsida,Plantae,Ott; Hartnett,10.1674/0003-0031-174.1.14,2015,USA,N America,TGS,k4 (Konza Prairie Biological Station),Unmanipulated,2007,NA,NA,2008,NA,NA,Individual,39.083333,-96.583333,Divided,NA,4,Herbaceous perennial
239117,Andropogon_gerardii,Andropogon gerardii,Poaceae,Liliopsida,Plantae,Ott; Hartnett,10.1674/0003-0031-174.1.14,2015,USA,N America,TGS,k6 (Konza Prairie Biological Station),Unmanipulated,2007,NA,NA,2008,NA,NA,Individual,39.083333,-96.583333,Divided,NA,4,Herbaceous perennial
239118,Andropogon_gerardii,Andropogon gerardii,Poaceae,Liliopsida,Plantae,Ott; Hartnett,10.1674/0003-0031-174.1.14,2015,USA,N America,TGS,k7 (Konza Prairie Biological Station),Unmanipulated,2007,NA,NA,2008,NA,NA,Individual,39.083333,-96.583333,Divided,NA,4,Herbaceous perennial
239119,Andropogon_gerardii,Andropogon gerardii,Poaceae,Liliopsida,Plantae,Ott; Hartnett,10.1674/0003-0031-174.1.14,2015,USA,N America,TGS,k8 (Konza Prairie Biological Station),Unmanipulated,2007,NA,NA,2008,NA,NA,Individual,39.083333,-96.583333,Divided,NA,4,Herbaceous perennial
239120,Andropogon_gerardii,Andropogon gerardii,Poaceae,Liliopsida,Plantae,Ott; Hartnett,10.1674/0003-0031-174.1.14,2015,USA,N America,TGS,k9 (Konza Prairie Biological Station),Unmanipulated,2007,NA,NA,2008,NA,NA,Individual,39.083333,-96.583333,Divided,NA,4,Herbaceous perennial
239121,Andropogon_gerardii,Andropogon gerardii,Poaceae,Liliopsida,Plantae,Ott; Hartnett,10.1674/0003-0031-174.1.14,2015,USA,N America,TGS,k10 (Konza Prairie Biological Station),Unmanipulated,2007,NA,NA,2008,NA,NA,Individual,39.083333,-96.583333,Divided,NA,4,Herbaceous perennial
239132,Anthyllis_vulneraria,Anthyllis vulneraria,Leguminosae,Magnoliopsida,Plantae,Davison; Jacquemyn; Adriaens; Honnay; de Kroon; Tuljapurkar,10.1111/j.1365-2745.2009.01611.x,2010,BEL,Europe,TBM,C,Unmanipulated,2003,8,Summer,2006,9,Autumn,Mean,50.091389,4.591944,Divided,Yes,4,Herbaceous perennial
239133,Anthyllis_vulneraria,Anthyllis vulneraria,Leguminosae,Magnoliopsida,Plantae,Davison; Jacquemyn; Adriaens; Honnay; de Kroon; Tuljapurkar,10.1111/j.1365-2745.2009.01611.x,2010,BEL,Europe,TBM,C,Unmanipulated,2003,8,Summer,2004,9,Autumn,Mean,50.091389,4.591944,Divided,Yes,4,Herbaceous perennial
239134,Anthyllis_vulneraria,Anthyllis vulneraria,Leguminosae,Magnoliopsida,Plantae,Davison; Jacquemyn; Adriaens; Honnay; de Kroon; Tuljapurkar,10.1111/j.1365-2745.2009.01611.x,2010,BEL,Europe,TBM,C,Unmanipulated,2004,8,Summer,2005,9,Autumn,Mean,50.091389,4.591944,Divided,Yes,4,Herbaceous perennial
239135,Anthyllis_vulneraria,Anthyllis vulneraria,Leguminosae,Magnoliopsida,Plantae,Davison; Jacquemyn; Adriaens; Honnay; de Kroon; Tuljapurkar,10.1111/j.1365-2745.2009.01611.x,2010,BEL,Europe,TBM,C,Unmanipulated,2005,8,Summer,2006,9,Autumn,Mean,50.091389,4.591944,Divided,Yes,4,Herbaceous perennial
239136,Anthyllis_vulneraria,Anthyllis vulneraria,Leguminosae,Magnoliopsida,Plantae,Davison; Jacquemyn; Adriaens; Honnay; de Kroon; Tuljapurkar,10.1111/j.1365-2745.2009.01611.x,2010,BEL,Europe,TBM,E,Unmanipulated,2003,8,Summer,2006,9,Autumn,Mean,50.091389,4.591944,Divided,Yes,4,Herbaceous perennial
239140,Anthyllis_vulneraria,Anthyllis vulneraria,Leguminosae,Magnoliopsida,Plantae,Davison; Jacquemyn; Adriaens; Honnay; de Kroon; Tuljapurkar,10.1111/j.1365-2745.2009.01611.x,2010,BEL,Europe,TBM,F,Unmanipulated,2003,8,Summer,2006,9,Autumn,Mean,50.091389,4.591944,Divided,Yes,4,Herbaceous perennial
239142,Anthyllis_vulneraria,Anthyllis vulneraria,Leguminosae,Magnoliopsida,Plantae,Davison; Jacquemyn; Adriaens; Honnay; de Kroon; Tuljapurkar,10.1111/j.1365-2745.2009.01611.x,2010,BEL,Europe,TBM,F,Unmanipulated,2004,8,Summer,2005,9,Autumn,Mean,50.091389,4.591944,Divided,Yes,4,Herbaceous perennial
239143,Anthyllis_vulneraria,Anthyllis vulneraria,Leguminosae,Magnoliopsida,Plantae,Davison; Jacquemyn; Adriaens; Honnay; de Kroon; Tuljapurkar,10.1111/j.1365-2745.2009.01611.x,2010,BEL,Europe,TBM,F,Unmanipulated,2005,8,Summer,2006,9,Autumn,Mean,50.091389,4.591944,Divided,Yes,4,Herbaceous perennial
239144,Anthyllis_vulneraria,Anthyllis vulneraria,Leguminosae,Magnoliopsida,Plantae,Davison; Jacquemyn; Adriaens; Honnay; de Kroon; Tuljapurkar,10.1111/j.1365-2745.2009.01611.x,2010,BEL,Europe,TBM,G,Unmanipulated,2003,8,Summer,2006,9,Autumn,Mean,50.091389,4.591944,Divided,Yes,4,Herbaceous perennial
239148,Anthyllis_vulneraria,Anthyllis vulneraria,Leguminosae,Magnoliopsida,Plantae,Davison; Jacquemyn; Adriaens; Honnay; de Kroon; Tuljapurkar,10.1111/j.1365-2745.2009.01611.x,2010,BEL,Europe,TBM,L,Unmanipulated,2003,8,Summer,2006,9,Autumn,Mean,50.091389,4.591944,Divided,Yes,4,Herbaceous perennial
