site_name,New_taxon,year_trt,trt,block,max_cover,taxon_site,new_max_cover
Izaak Walton League of America (IWLA),Verbascum_thapsus,T0,Disturbance,2,0,Verbascum_thapsus_Izaak Walton League of America (IWLA),0
Izaak Walton League of America (IWLA),Verbascum_thapsus,T1,Disturbance,1,4,Verbascum_thapsus_Izaak Walton League of America (IWLA),0.04
Izaak Walton League of America (IWLA),Verbascum_thapsus,T1,Disturbance,2,2,Verbascum_thapsus_Izaak Walton League of America (IWLA),0.02
Jena,Achillea_millefolium,T0,Control,4,80,Achillea_millefolium_Jena,0.8
Jena,Achillea_millefolium,T0,Control,5,58,Achillea_millefolium_Jena,0.58
Jena,Achillea_millefolium,T0,Control,6,39,Achillea_millefolium_Jena,0.39
Jena,Achillea_millefolium,T0,Disturbance,4,75,Achillea_millefolium_Jena,0.75
Jena,Achillea_millefolium,T0,Disturbance,5,52,Achillea_millefolium_Jena,0.52
Jena,Achillea_millefolium,T0,Disturbance,6,93,Achillea_millefolium_Jena,0.93
Jena,Achillea_millefolium,T0,NPK,4,66,Achillea_millefolium_Jena,0.66
Jena,Achillea_millefolium,T0,NPK,5,88,Achillea_millefolium_Jena,0.88
Jena,Achillea_millefolium,T0,NPK,6,58,Achillea_millefolium_Jena,0.58
Jena,Achillea_millefolium,T0,NPK+Disturbance,4,43,Achillea_millefolium_Jena,0.43
Jena,Achillea_millefolium,T0,NPK+Disturbance,5,67,Achillea_millefolium_Jena,0.67
Jena,Achillea_millefolium,T0,NPK+Disturbance,6,18,Achillea_millefolium_Jena,0.18
Jena,Achillea_millefolium,T1,Control,4,57,Achillea_millefolium_Jena,0.57
Jena,Achillea_millefolium,T1,Control,5,37,Achillea_millefolium_Jena,0.37
Jena,Achillea_millefolium,T1,Control,6,48,Achillea_millefolium_Jena,0.48
Jena,Achillea_millefolium,T1,Disturbance,4,4,Achillea_millefolium_Jena,0.04
Jena,Achillea_millefolium,T1,Disturbance,5,10,Achillea_millefolium_Jena,0.1
Jena,Achillea_millefolium,T1,Disturbance,6,3,Achillea_millefolium_Jena,0.03
Jena,Achillea_millefolium,T1,NPK,4,65,Achillea_millefolium_Jena,0.65
Jena,Achillea_millefolium,T1,NPK,5,87,Achillea_millefolium_Jena,0.87
Jena,Achillea_millefolium,T1,NPK,6,55,Achillea_millefolium_Jena,0.55
Jena,Achillea_millefolium,T1,NPK+Disturbance,4,4,Achillea_millefolium_Jena,0.04
Jena,Achillea_millefolium,T1,NPK+Disturbance,5,5,Achillea_millefolium_Jena,0.05
Jena,Achillea_millefolium,T1,NPK+Disturbance,6,1,Achillea_millefolium_Jena,0.01
Jena,Arenaria_serpyllifolia,T0,Control,4,6,Arenaria_serpyllifolia_Jena,0.06
Jena,Arenaria_serpyllifolia,T0,Control,5,4,Arenaria_serpyllifolia_Jena,0.04
Jena,Arenaria_serpyllifolia,T0,Control,6,6,Arenaria_serpyllifolia_Jena,0.06
Jena,Arenaria_serpyllifolia,T0,Disturbance,4,5,Arenaria_serpyllifolia_Jena,0.05
Jena,Arenaria_serpyllifolia,T0,Disturbance,5,3,Arenaria_serpyllifolia_Jena,0.03
Jena,Arenaria_serpyllifolia,T0,Disturbance,6,4,Arenaria_serpyllifolia_Jena,0.04
Jena,Arenaria_serpyllifolia,T0,NPK,4,1,Arenaria_serpyllifolia_Jena,0.01
Jena,Arenaria_serpyllifolia,T0,NPK,5,3,Arenaria_serpyllifolia_Jena,0.03
Jena,Arenaria_serpyllifolia,T0,NPK,6,8,Arenaria_serpyllifolia_Jena,0.08
Jena,Arenaria_serpyllifolia,T0,NPK+Disturbance,4,7,Arenaria_serpyllifolia_Jena,0.07
Jena,Arenaria_serpyllifolia,T0,NPK+Disturbance,5,8,Arenaria_serpyllifolia_Jena,0.08
Jena,Arenaria_serpyllifolia,T0,NPK+Disturbance,6,4,Arenaria_serpyllifolia_Jena,0.04
Jena,Arenaria_serpyllifolia,T1,Control,4,0.5,Arenaria_serpyllifolia_Jena,0.005
Jena,Arenaria_serpyllifolia,T1,Control,5,1,Arenaria_serpyllifolia_Jena,0.01
Jena,Arenaria_serpyllifolia,T1,Control,6,0.5,Arenaria_serpyllifolia_Jena,0.005
Jena,Arenaria_serpyllifolia,T1,Disturbance,4,0.5,Arenaria_serpyllifolia_Jena,0.005
Jena,Arenaria_serpyllifolia,T1,Disturbance,5,0.5,Arenaria_serpyllifolia_Jena,0.005
Jena,Arenaria_serpyllifolia,T1,Disturbance,6,0.5,Arenaria_serpyllifolia_Jena,0.005
Jena,Arenaria_serpyllifolia,T1,NPK,4,1,Arenaria_serpyllifolia_Jena,0.01
Jena,Arenaria_serpyllifolia,T1,NPK,5,0.5,Arenaria_serpyllifolia_Jena,0.005
Jena,Arenaria_serpyllifolia,T1,NPK,6,1,Arenaria_serpyllifolia_Jena,0.01
Jena,Arenaria_serpyllifolia,T1,NPK+Disturbance,4,0,Arenaria_serpyllifolia_Jena,0
Jena,Arenaria_serpyllifolia,T1,NPK+Disturbance,5,0,Arenaria_serpyllifolia_Jena,0
Jena,Arenaria_serpyllifolia,T1,NPK+Disturbance,6,0,Arenaria_serpyllifolia_Jena,0
Jena,Cerastium_fontanum,T0,Control,4,12,Cerastium_fontanum_Jena,0.12
Jena,Cerastium_fontanum,T0,Control,5,25,Cerastium_fontanum_Jena,0.25
Jena,Cerastium_fontanum,T0,Control,6,22,Cerastium_fontanum_Jena,0.22
Jena,Cerastium_fontanum,T0,Disturbance,4,15,Cerastium_fontanum_Jena,0.15
Jena,Cerastium_fontanum,T0,Disturbance,5,2,Cerastium_fontanum_Jena,0.02
Jena,Cerastium_fontanum,T0,Disturbance,6,8,Cerastium_fontanum_Jena,0.08
Jena,Cerastium_fontanum,T0,NPK,4,9,Cerastium_fontanum_Jena,0.09
Jena,Cerastium_fontanum,T0,NPK,5,9,Cerastium_fontanum_Jena,0.09
Jena,Cerastium_fontanum,T0,NPK,6,6,Cerastium_fontanum_Jena,0.06
Jena,Cerastium_fontanum,T0,NPK+Disturbance,4,6,Cerastium_fontanum_Jena,0.06
Jena,Cerastium_fontanum,T0,NPK+Disturbance,5,4,Cerastium_fontanum_Jena,0.04
Jena,Cerastium_fontanum,T0,NPK+Disturbance,6,5,Cerastium_fontanum_Jena,0.05
Jena,Cerastium_fontanum,T1,Control,4,12,Cerastium_fontanum_Jena,0.12
Jena,Cerastium_fontanum,T1,Control,5,45,Cerastium_fontanum_Jena,0.45
Jena,Cerastium_fontanum,T1,Control,6,9,Cerastium_fontanum_Jena,0.09
Jena,Cerastium_fontanum,T1,Disturbance,4,0.5,Cerastium_fontanum_Jena,0.005
Jena,Cerastium_fontanum,T1,Disturbance,5,5,Cerastium_fontanum_Jena,0.05
Jena,Cerastium_fontanum,T1,Disturbance,6,0,Cerastium_fontanum_Jena,0
Jena,Cerastium_fontanum,T1,NPK,4,6,Cerastium_fontanum_Jena,0.06
Jena,Cerastium_fontanum,T1,NPK,5,6,Cerastium_fontanum_Jena,0.06
Jena,Cerastium_fontanum,T1,NPK,6,3,Cerastium_fontanum_Jena,0.03
Jena,Cerastium_fontanum,T1,NPK+Disturbance,4,4,Cerastium_fontanum_Jena,0.04
Jena,Cerastium_fontanum,T1,NPK+Disturbance,5,6,Cerastium_fontanum_Jena,0.06
Jena,Cerastium_fontanum,T1,NPK+Disturbance,6,0.5,Cerastium_fontanum_Jena,0.005
Jena,Cirsium_arvense,T0,Control,6,12,Cirsium_arvense_Jena,0.12
Jena,Cirsium_arvense,T0,NPK+Disturbance,5,0,Cirsium_arvense_Jena,0
Jena,Cirsium_arvense,T1,Control,6,8,Cirsium_arvense_Jena,0.08
Jena,Cirsium_arvense,T1,NPK+Disturbance,5,1,Cirsium_arvense_Jena,0.01
Jena,Cirsium_vulgare,T0,Disturbance,4,0,Cirsium_vulgare_Jena,0
Jena,Cirsium_vulgare,T0,NPK+Disturbance,6,0,Cirsium_vulgare_Jena,0
Jena,Cirsium_vulgare,T1,Disturbance,4,1,Cirsium_vulgare_Jena,0.01
Jena,Cirsium_vulgare,T1,NPK+Disturbance,6,1,Cirsium_vulgare_Jena,0.01
Jena,Elymus_repens,T0,Control,4,0.5,Elymus_repens_Jena,0.005
Jena,Elymus_repens,T0,Control,5,4,Elymus_repens_Jena,0.04
Jena,Elymus_repens,T0,Control,6,0,Elymus_repens_Jena,0
Jena,Elymus_repens,T0,Disturbance,4,0,Elymus_repens_Jena,0
Jena,Elymus_repens,T0,Disturbance,5,2,Elymus_repens_Jena,0.02
Jena,Elymus_repens,T0,Disturbance,6,1,Elymus_repens_Jena,0.01
Jena,Elymus_repens,T0,NPK,4,1,Elymus_repens_Jena,0.01
Jena,Elymus_repens,T0,NPK,5,0,Elymus_repens_Jena,0
Jena,Elymus_repens,T0,NPK,6,6,Elymus_repens_Jena,0.06
Jena,Elymus_repens,T0,NPK+Disturbance,4,6,Elymus_repens_Jena,0.06
Jena,Elymus_repens,T0,NPK+Disturbance,5,0.5,Elymus_repens_Jena,0.005
Jena,Elymus_repens,T0,NPK+Disturbance,6,2,Elymus_repens_Jena,0.02
Jena,Elymus_repens,T1,Control,4,1,Elymus_repens_Jena,0.01
Jena,Elymus_repens,T1,Control,5,0.5,Elymus_repens_Jena,0.005
Jena,Elymus_repens,T1,Control,6,1,Elymus_repens_Jena,0.01
Jena,Elymus_repens,T1,Disturbance,4,0.5,Elymus_repens_Jena,0.005
Jena,Elymus_repens,T1,Disturbance,5,3,Elymus_repens_Jena,0.03
Jena,Elymus_repens,T1,Disturbance,6,11,Elymus_repens_Jena,0.11
Jena,Elymus_repens,T1,NPK,4,0,Elymus_repens_Jena,0
Jena,Elymus_repens,T1,NPK,5,1,Elymus_repens_Jena,0.01
Jena,Elymus_repens,T1,NPK,6,7,Elymus_repens_Jena,0.07
Jena,Elymus_repens,T1,NPK+Disturbance,4,5,Elymus_repens_Jena,0.05
Jena,Elymus_repens,T1,NPK+Disturbance,5,1,Elymus_repens_Jena,0.01
Jena,Elymus_repens,T1,NPK+Disturbance,6,4,Elymus_repens_Jena,0.04
Jena,Erophila_verna,T0,Control,4,0.5,Erophila_verna_Jena,0.005
Jena,Erophila_verna,T0,Control,6,0,Erophila_verna_Jena,0
Jena,Erophila_verna,T1,Control,4,0.5,Erophila_verna_Jena,0.005
Jena,Erophila_verna,T1,Control,6,0.5,Erophila_verna_Jena,0.005
Jena,Lactuca_serriola,T0,Disturbance,6,0,Lactuca_serriola_Jena,0
Jena,Lactuca_serriola,T0,NPK,4,0,Lactuca_serriola_Jena,0
Jena,Lactuca_serriola,T0,NPK+Disturbance,4,0.5,Lactuca_serriola_Jena,0.005
Jena,Lactuca_serriola,T0,NPK+Disturbance,6,0,Lactuca_serriola_Jena,0
Jena,Lactuca_serriola,T1,Disturbance,6,12,Lactuca_serriola_Jena,0.12
Jena,Lactuca_serriola,T1,NPK,4,0.5,Lactuca_serriola_Jena,0.005
Jena,Lactuca_serriola,T1,NPK+Disturbance,4,0,Lactuca_serriola_Jena,0
Jena,Lactuca_serriola,T1,NPK+Disturbance,6,0.5,Lactuca_serriola_Jena,0.005
Jena,Picris_hieracioides,T0,Control,4,1,Picris_hieracioides_Jena,0.01
Jena,Picris_hieracioides,T0,Disturbance,5,1,Picris_hieracioides_Jena,0.01
Jena,Picris_hieracioides,T0,NPK,4,0,Picris_hieracioides_Jena,0
Jena,Picris_hieracioides,T0,NPK+Disturbance,4,2,Picris_hieracioides_Jena,0.02
Jena,Picris_hieracioides,T1,Control,4,2,Picris_hieracioides_Jena,0.02
Jena,Picris_hieracioides,T1,Disturbance,5,0,Picris_hieracioides_Jena,0
Jena,Picris_hieracioides,T1,NPK,4,0.5,Picris_hieracioides_Jena,0.005
Jena,Picris_hieracioides,T1,NPK+Disturbance,4,2,Picris_hieracioides_Jena,0.02
Jena,Veronica_arvensis,T0,Control,4,4,Veronica_arvensis_Jena,0.04
Jena,Veronica_arvensis,T0,Control,5,4,Veronica_arvensis_Jena,0.04
Jena,Veronica_arvensis,T0,Control,6,1,Veronica_arvensis_Jena,0.01
Jena,Veronica_arvensis,T0,Disturbance,4,4,Veronica_arvensis_Jena,0.04
Jena,Veronica_arvensis,T0,Disturbance,5,1,Veronica_arvensis_Jena,0.01
Jena,Veronica_arvensis,T0,Disturbance,6,2,Veronica_arvensis_Jena,0.02
Jena,Veronica_arvensis,T0,NPK,4,3,Veronica_arvensis_Jena,0.03
Jena,Veronica_arvensis,T0,NPK,5,5,Veronica_arvensis_Jena,0.05
Jena,Veronica_arvensis,T0,NPK,6,1,Veronica_arvensis_Jena,0.01
Jena,Veronica_arvensis,T0,NPK+Disturbance,4,1,Veronica_arvensis_Jena,0.01
Jena,Veronica_arvensis,T0,NPK+Disturbance,5,3,Veronica_arvensis_Jena,0.03
Jena,Veronica_arvensis,T0,NPK+Disturbance,6,1,Veronica_arvensis_Jena,0.01
Jena,Veronica_arvensis,T1,Control,4,0,Veronica_arvensis_Jena,0
Jena,Veronica_arvensis,T1,Control,5,0.5,Veronica_arvensis_Jena,0.005
Jena,Veronica_arvensis,T1,Control,6,0,Veronica_arvensis_Jena,0
Jena,Veronica_arvensis,T1,Disturbance,4,0,Veronica_arvensis_Jena,0
Jena,Veronica_arvensis,T1,Disturbance,5,0,Veronica_arvensis_Jena,0
Jena,Veronica_arvensis,T1,Disturbance,6,0,Veronica_arvensis_Jena,0
Jena,Veronica_arvensis,T1,NPK,4,0.5,Veronica_arvensis_Jena,0.005
Jena,Veronica_arvensis,T1,NPK,5,0,Veronica_arvensis_Jena,0
Jena,Veronica_arvensis,T1,NPK,6,0.5,Veronica_arvensis_Jena,0.005
Jena,Veronica_arvensis,T1,NPK+Disturbance,4,0,Veronica_arvensis_Jena,0
Jena,Veronica_arvensis,T1,NPK+Disturbance,5,1,Veronica_arvensis_Jena,0.01
Jena,Veronica_arvensis,T1,NPK+Disturbance,6,1,Veronica_arvensis_Jena,0.01
Kellogg Biological Station (KBS),Achillea_millefolium,T0,Control,3,1,Achillea_millefolium_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Achillea_millefolium,T0,Disturbance,3,1,Achillea_millefolium_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Achillea_millefolium,T0,NPK,1,1,Achillea_millefolium_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Achillea_millefolium,T0,NPK,2,1,Achillea_millefolium_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Achillea_millefolium,T0,NPK,3,20,Achillea_millefolium_Kellogg Biological Station (KBS),0.2
Kellogg Biological Station (KBS),Achillea_millefolium,T0,NPK+Disturbance,2,1,Achillea_millefolium_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Achillea_millefolium,T0,NPK+Disturbance,3,3,Achillea_millefolium_Kellogg Biological Station (KBS),0.03
Kellogg Biological Station (KBS),Achillea_millefolium,T1,Control,3,1,Achillea_millefolium_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Achillea_millefolium,T1,Disturbance,3,0,Achillea_millefolium_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Achillea_millefolium,T1,NPK,1,0,Achillea_millefolium_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Achillea_millefolium,T1,NPK,2,1,Achillea_millefolium_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Achillea_millefolium,T1,NPK,3,1,Achillea_millefolium_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Achillea_millefolium,T1,NPK+Disturbance,2,5,Achillea_millefolium_Kellogg Biological Station (KBS),0.05
Kellogg Biological Station (KBS),Achillea_millefolium,T1,NPK+Disturbance,3,2,Achillea_millefolium_Kellogg Biological Station (KBS),0.02
Kellogg Biological Station (KBS),Andropogon_gerardii,T0,Control,1,40,Andropogon_gerardii_Kellogg Biological Station (KBS),0.4
Kellogg Biological Station (KBS),Andropogon_gerardii,T0,Control,2,50,Andropogon_gerardii_Kellogg Biological Station (KBS),0.5
Kellogg Biological Station (KBS),Andropogon_gerardii,T0,Control,3,30,Andropogon_gerardii_Kellogg Biological Station (KBS),0.3
Kellogg Biological Station (KBS),Andropogon_gerardii,T0,Disturbance,1,8,Andropogon_gerardii_Kellogg Biological Station (KBS),0.08
Kellogg Biological Station (KBS),Andropogon_gerardii,T0,Disturbance,2,40,Andropogon_gerardii_Kellogg Biological Station (KBS),0.4
Kellogg Biological Station (KBS),Andropogon_gerardii,T0,Disturbance,3,0,Andropogon_gerardii_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Andropogon_gerardii,T0,NPK,1,35,Andropogon_gerardii_Kellogg Biological Station (KBS),0.35
Kellogg Biological Station (KBS),Andropogon_gerardii,T0,NPK,2,20,Andropogon_gerardii_Kellogg Biological Station (KBS),0.2
Kellogg Biological Station (KBS),Andropogon_gerardii,T0,NPK,3,50,Andropogon_gerardii_Kellogg Biological Station (KBS),0.5
Kellogg Biological Station (KBS),Andropogon_gerardii,T0,NPK+Disturbance,1,40,Andropogon_gerardii_Kellogg Biological Station (KBS),0.4
Kellogg Biological Station (KBS),Andropogon_gerardii,T0,NPK+Disturbance,2,70,Andropogon_gerardii_Kellogg Biological Station (KBS),0.7
Kellogg Biological Station (KBS),Andropogon_gerardii,T0,NPK+Disturbance,3,70,Andropogon_gerardii_Kellogg Biological Station (KBS),0.7
Kellogg Biological Station (KBS),Andropogon_gerardii,T1,Control,1,85,Andropogon_gerardii_Kellogg Biological Station (KBS),0.85
Kellogg Biological Station (KBS),Andropogon_gerardii,T1,Control,2,50,Andropogon_gerardii_Kellogg Biological Station (KBS),0.5
Kellogg Biological Station (KBS),Andropogon_gerardii,T1,Control,3,25,Andropogon_gerardii_Kellogg Biological Station (KBS),0.25
Kellogg Biological Station (KBS),Andropogon_gerardii,T1,Disturbance,1,25,Andropogon_gerardii_Kellogg Biological Station (KBS),0.25
Kellogg Biological Station (KBS),Andropogon_gerardii,T1,Disturbance,2,40,Andropogon_gerardii_Kellogg Biological Station (KBS),0.4
Kellogg Biological Station (KBS),Andropogon_gerardii,T1,Disturbance,3,1,Andropogon_gerardii_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Andropogon_gerardii,T1,NPK,1,40,Andropogon_gerardii_Kellogg Biological Station (KBS),0.4
Kellogg Biological Station (KBS),Andropogon_gerardii,T1,NPK,2,10,Andropogon_gerardii_Kellogg Biological Station (KBS),0.1
Kellogg Biological Station (KBS),Andropogon_gerardii,T1,NPK,3,25,Andropogon_gerardii_Kellogg Biological Station (KBS),0.25
Kellogg Biological Station (KBS),Andropogon_gerardii,T1,NPK+Disturbance,1,6,Andropogon_gerardii_Kellogg Biological Station (KBS),0.06
Kellogg Biological Station (KBS),Andropogon_gerardii,T1,NPK+Disturbance,2,85,Andropogon_gerardii_Kellogg Biological Station (KBS),0.85
Kellogg Biological Station (KBS),Andropogon_gerardii,T1,NPK+Disturbance,3,30,Andropogon_gerardii_Kellogg Biological Station (KBS),0.3
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,Control,1,0,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,Control,2,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,Control,3,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,Disturbance,1,2,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.02
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,Disturbance,2,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,Disturbance,3,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,NPK,1,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,NPK,2,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,NPK+Disturbance,2,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T0,NPK+Disturbance,3,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T1,Control,1,1,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T1,Control,2,0,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T1,Control,3,2,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.02
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T1,Disturbance,1,5,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.05
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T1,Disturbance,2,5,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.05
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T1,Disturbance,3,30,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0.3
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T1,NPK,1,0,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T1,NPK,2,0,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T1,NPK+Disturbance,2,0,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Chamaecrista_fasciculata,T1,NPK+Disturbance,3,0,Chamaecrista_fasciculata_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Daucus_carota,T0,Control,1,1,Daucus_carota_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Daucus_carota,T0,Disturbance,1,1,Daucus_carota_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Daucus_carota,T0,Disturbance,2,1,Daucus_carota_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Daucus_carota,T0,Disturbance,3,0,Daucus_carota_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Daucus_carota,T0,NPK+Disturbance,1,0,Daucus_carota_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Daucus_carota,T0,NPK+Disturbance,2,3,Daucus_carota_Kellogg Biological Station (KBS),0.03
Kellogg Biological Station (KBS),Daucus_carota,T1,Control,1,1,Daucus_carota_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Daucus_carota,T1,Disturbance,1,0,Daucus_carota_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Daucus_carota,T1,Disturbance,2,3,Daucus_carota_Kellogg Biological Station (KBS),0.03
Kellogg Biological Station (KBS),Daucus_carota,T1,Disturbance,3,1,Daucus_carota_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Daucus_carota,T1,NPK+Disturbance,1,1,Daucus_carota_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Daucus_carota,T1,NPK+Disturbance,2,0,Daucus_carota_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Elymus_repens,T0,Disturbance,3,3,Elymus_repens_Kellogg Biological Station (KBS),0.03
Kellogg Biological Station (KBS),Elymus_repens,T1,Disturbance,3,0,Elymus_repens_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Potentilla_recta,T0,Disturbance,2,1,Potentilla_recta_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Potentilla_recta,T0,Disturbance,3,2,Potentilla_recta_Kellogg Biological Station (KBS),0.02
Kellogg Biological Station (KBS),Potentilla_recta,T0,NPK+Disturbance,3,0,Potentilla_recta_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Potentilla_recta,T1,Disturbance,2,1,Potentilla_recta_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Potentilla_recta,T1,Disturbance,3,0,Potentilla_recta_Kellogg Biological Station (KBS),0
Kellogg Biological Station (KBS),Potentilla_recta,T1,NPK+Disturbance,3,1,Potentilla_recta_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Solidago_altissima,T0,Control,1,50,Solidago_altissima_Kellogg Biological Station (KBS),0.5
Kellogg Biological Station (KBS),Solidago_altissima,T0,Control,2,50,Solidago_altissima_Kellogg Biological Station (KBS),0.5
Kellogg Biological Station (KBS),Solidago_altissima,T0,Control,3,75,Solidago_altissima_Kellogg Biological Station (KBS),0.75
Kellogg Biological Station (KBS),Solidago_altissima,T0,Disturbance,1,70,Solidago_altissima_Kellogg Biological Station (KBS),0.7
Kellogg Biological Station (KBS),Solidago_altissima,T0,Disturbance,2,50,Solidago_altissima_Kellogg Biological Station (KBS),0.5
Kellogg Biological Station (KBS),Solidago_altissima,T0,Disturbance,3,80,Solidago_altissima_Kellogg Biological Station (KBS),0.8
Kellogg Biological Station (KBS),Solidago_altissima,T0,NPK,1,65,Solidago_altissima_Kellogg Biological Station (KBS),0.65
Kellogg Biological Station (KBS),Solidago_altissima,T0,NPK,2,75,Solidago_altissima_Kellogg Biological Station (KBS),0.75
Kellogg Biological Station (KBS),Solidago_altissima,T0,NPK,3,40,Solidago_altissima_Kellogg Biological Station (KBS),0.4
Kellogg Biological Station (KBS),Solidago_altissima,T0,NPK+Disturbance,1,50,Solidago_altissima_Kellogg Biological Station (KBS),0.5
Kellogg Biological Station (KBS),Solidago_altissima,T0,NPK+Disturbance,2,20,Solidago_altissima_Kellogg Biological Station (KBS),0.2
Kellogg Biological Station (KBS),Solidago_altissima,T0,NPK+Disturbance,3,40,Solidago_altissima_Kellogg Biological Station (KBS),0.4
Kellogg Biological Station (KBS),Solidago_altissima,T1,Control,1,10,Solidago_altissima_Kellogg Biological Station (KBS),0.1
Kellogg Biological Station (KBS),Solidago_altissima,T1,Control,2,50,Solidago_altissima_Kellogg Biological Station (KBS),0.5
Kellogg Biological Station (KBS),Solidago_altissima,T1,Control,3,60,Solidago_altissima_Kellogg Biological Station (KBS),0.6
Kellogg Biological Station (KBS),Solidago_altissima,T1,Disturbance,1,40,Solidago_altissima_Kellogg Biological Station (KBS),0.4
Kellogg Biological Station (KBS),Solidago_altissima,T1,Disturbance,2,4,Solidago_altissima_Kellogg Biological Station (KBS),0.04
Kellogg Biological Station (KBS),Solidago_altissima,T1,Disturbance,3,1,Solidago_altissima_Kellogg Biological Station (KBS),0.01
Kellogg Biological Station (KBS),Solidago_altissima,T1,NPK,1,60,Solidago_altissima_Kellogg Biological Station (KBS),0.6
Kellogg Biological Station (KBS),Solidago_altissima,T1,NPK,2,85,Solidago_altissima_Kellogg Biological Station (KBS),0.85
Kellogg Biological Station (KBS),Solidago_altissima,T1,NPK,3,75,Solidago_altissima_Kellogg Biological Station (KBS),0.75
Kellogg Biological Station (KBS),Solidago_altissima,T1,NPK+Disturbance,1,80,Solidago_altissima_Kellogg Biological Station (KBS),0.8
Kellogg Biological Station (KBS),Solidago_altissima,T1,NPK+Disturbance,2,10,Solidago_altissima_Kellogg Biological Station (KBS),0.1
Kellogg Biological Station (KBS),Solidago_altissima,T1,NPK+Disturbance,3,75,Solidago_altissima_Kellogg Biological Station (KBS),0.75
Kellogg Biological Station (KBS),Taraxacum_campylodes,T0,Disturbance,3,0,Taraxacum_campylodes_Kellogg Biological Station (KBS),0
