Taxon,Taxon_site,RE,RE_se,model,time_period_cover_change,experiment,ID,site_name,Demo_trait,Demo_value,New_demo_trait,hypoth,year_trt,site_time_rich,site_time_simp,site_time_shan,site_time_invsimp,meanSigmas,sigmaonMeans,variability,mean_cover,new_provenance
Daucus_carota,Daucus_carota_Kniezenberg,-2.567,0.504,Ordbeta,T0-T2,DIST,1,Kniezenberg,R0,-0.17425733134525537,Net reproductive rate,H1,T0,0.061889560947064014,-0.8020551636910082,-0.735183579836512,0,-1.2184013945374839,-0.8038659869745547,-0.9964378960740793,-1.0919845584754213,NAT
Daucus_carota,Daucus_carota_Kniezenberg,-2.567,0.504,Ordbeta,T0-T2,DIST,1,Kniezenberg,Reactivity,NA,Reactivity,H3,T0,0.061889560947064014,-0.8020551636910082,-0.735183579836512,0,-1.2184013945374839,-0.8038659869745547,-0.9964378960740793,-1.0919845584754213,NAT
Daucus_carota,Daucus_carota_Kniezenberg,-2.567,0.504,Ordbeta,T0-T2,DIST,1,Kniezenberg,T_generation,-0.19937708319086608,Generation time,H2,T0,0.061889560947064014,-0.8020551636910082,-0.735183579836512,0,-1.2184013945374839,-0.8038659869745547,-0.9964378960740793,-1.0919845584754213,NAT
Daucus_carota,Daucus_carota_Kniezenberg,-2.567,0.504,Ordbeta,T0-T2,DIST,1,Kniezenberg,age_repro,0.4560045034601492,Age at first reproduction,H2,T0,0.061889560947064014,-0.8020551636910082,-0.735183579836512,0,-1.2184013945374839,-0.8038659869745547,-0.9964378960740793,-1.0919845584754213,NAT
Daucus_carota,Daucus_carota_Kniezenberg,-2.567,0.504,Ordbeta,T0-T2,DIST,1,Kniezenberg,percapita_repro,NA,Per capita reproduction,H1,T0,0.061889560947064014,-0.8020551636910082,-0.735183579836512,0,-1.2184013945374839,-0.8038659869745547,-0.9964378960740793,-1.0919845584754213,NAT
Daucus_carota,Daucus_carota_Lublin,-2.074,0.408,Ordbeta,T0-T2,DIST,1,Lublin,FirstStepAtt,-0.6517754678461813,First step attenuation,H3,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Daucus_carota,Daucus_carota_Lublin,-2.074,0.408,Ordbeta,T0-T2,DIST,1,Lublin,Lambda,1.5923824701207037,Population growth rate,H4,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Daucus_carota,Daucus_carota_Lublin,-2.074,0.408,Ordbeta,T0-T2,DIST,1,Lublin,R0,-0.17425733134525537,Net reproductive rate,H1,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Daucus_carota,Daucus_carota_Lublin,-2.074,0.408,Ordbeta,T0-T2,DIST,1,Lublin,Reactivity,NA,Reactivity,H3,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Daucus_carota,Daucus_carota_Lublin,-2.074,0.408,Ordbeta,T0-T2,DIST,1,Lublin,T_generation,-0.19937708319086608,Generation time,H2,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Daucus_carota,Daucus_carota_Lublin,-2.074,0.408,Ordbeta,T0-T2,DIST,1,Lublin,age_repro,0.4560045034601492,Age at first reproduction,H2,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Daucus_carota,Daucus_carota_Lublin,-2.074,0.408,Ordbeta,T0-T2,DIST,1,Lublin,percapita_repro,NA,Per capita reproduction,H1,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Echium_vulgare,Echium_vulgare_Algaida,-2.7,0.337,Ordbeta,T0-T2,DIST,1,Algaida,FirstStepAtt,0.302654876935817,First step attenuation,H3,T0,-0.7962991402456648,-0.06775737195985027,-0.04835519867951075,0,1.3382641517792153,1.4784114525908816,-0.7414682712198007,-0.9758487627685878,NAT
Echium_vulgare,Echium_vulgare_Algaida,-2.7,0.337,Ordbeta,T0-T2,DIST,1,Algaida,Lambda,1.1782540175185694,Population growth rate,H4,T0,-0.7962991402456648,-0.06775737195985027,-0.04835519867951075,0,1.3382641517792153,1.4784114525908816,-0.7414682712198007,-0.9758487627685878,NAT
Echium_vulgare,Echium_vulgare_Algaida,-2.7,0.337,Ordbeta,T0-T2,DIST,1,Algaida,R0,-0.1879413025684704,Net reproductive rate,H1,T0,-0.7962991402456648,-0.06775737195985027,-0.04835519867951075,0,1.3382641517792153,1.4784114525908816,-0.7414682712198007,-0.9758487627685878,NAT
Echium_vulgare,Echium_vulgare_Algaida,-2.7,0.337,Ordbeta,T0-T2,DIST,1,Algaida,Reactivity,-0.24721189276127317,Reactivity,H3,T0,-0.7962991402456648,-0.06775737195985027,-0.04835519867951075,0,1.3382641517792153,1.4784114525908816,-0.7414682712198007,-0.9758487627685878,NAT
Echium_vulgare,Echium_vulgare_Algaida,-2.7,0.337,Ordbeta,T0-T2,DIST,1,Algaida,T_generation,-0.15267257262860098,Generation time,H2,T0,-0.7962991402456648,-0.06775737195985027,-0.04835519867951075,0,1.3382641517792153,1.4784114525908816,-0.7414682712198007,-0.9758487627685878,NAT
Echium_vulgare,Echium_vulgare_Algaida,-2.7,0.337,Ordbeta,T0-T2,DIST,1,Algaida,age_repro,0.2276031169753838,Age at first reproduction,H2,T0,-0.7962991402456648,-0.06775737195985027,-0.04835519867951075,0,1.3382641517792153,1.4784114525908816,-0.7414682712198007,-0.9758487627685878,NAT
Echium_vulgare,Echium_vulgare_Algaida,-2.7,0.337,Ordbeta,T0-T2,DIST,1,Algaida,percapita_repro,-0.2667919081660746,Per capita reproduction,H1,T0,-0.7962991402456648,-0.06775737195985027,-0.04835519867951075,0,1.3382641517792153,1.4784114525908816,-0.7414682712198007,-0.9758487627685878,NAT
Elymus_repens,Elymus_repens_Agroscope Changins,-2.441,0.523,Ordbeta,T0-T2,DIST,1,Agroscope Changins,FirstStepAtt,-0.731757884993201,First step attenuation,H3,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Elymus_repens,Elymus_repens_Agroscope Changins,-2.441,0.523,Ordbeta,T0-T2,DIST,1,Agroscope Changins,Lambda,NA,Population growth rate,H4,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Elymus_repens,Elymus_repens_Agroscope Changins,-2.441,0.523,Ordbeta,T0-T2,DIST,1,Agroscope Changins,R0,0.6015990991428334,Net reproductive rate,H1,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Elymus_repens,Elymus_repens_Agroscope Changins,-2.441,0.523,Ordbeta,T0-T2,DIST,1,Agroscope Changins,Reactivity,NA,Reactivity,H3,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Elymus_repens,Elymus_repens_Agroscope Changins,-2.441,0.523,Ordbeta,T0-T2,DIST,1,Agroscope Changins,T_generation,-0.5160349516296232,Generation time,H2,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Elymus_repens,Elymus_repens_Agroscope Changins,-2.441,0.523,Ordbeta,T0-T2,DIST,1,Agroscope Changins,age_repro,-1.1058262489303787,Age at first reproduction,H2,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Elymus_repens,Elymus_repens_Agroscope Changins,-2.441,0.523,Ordbeta,T0-T2,DIST,1,Agroscope Changins,percapita_repro,-0.4730077154262395,Per capita reproduction,H1,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Elymus_repens,Elymus_repens_Bad Lauchstaedt,-2.412,0.527,Ordbeta,T0-T2,DIST,1,Bad Lauchstaedt,FirstStepAtt,-0.731757884993201,First step attenuation,H3,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Elymus_repens,Elymus_repens_Bad Lauchstaedt,-2.412,0.527,Ordbeta,T0-T2,DIST,1,Bad Lauchstaedt,Lambda,NA,Population growth rate,H4,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Elymus_repens,Elymus_repens_Bad Lauchstaedt,-2.412,0.527,Ordbeta,T0-T2,DIST,1,Bad Lauchstaedt,R0,0.6015990991428334,Net reproductive rate,H1,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Elymus_repens,Elymus_repens_Bad Lauchstaedt,-2.412,0.527,Ordbeta,T0-T2,DIST,1,Bad Lauchstaedt,Reactivity,NA,Reactivity,H3,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Elymus_repens,Elymus_repens_Bad Lauchstaedt,-2.412,0.527,Ordbeta,T0-T2,DIST,1,Bad Lauchstaedt,T_generation,-0.5160349516296232,Generation time,H2,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Elymus_repens,Elymus_repens_Bad Lauchstaedt,-2.412,0.527,Ordbeta,T0-T2,DIST,1,Bad Lauchstaedt,age_repro,-1.1058262489303787,Age at first reproduction,H2,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Elymus_repens,Elymus_repens_Bad Lauchstaedt,-2.412,0.527,Ordbeta,T0-T2,DIST,1,Bad Lauchstaedt,percapita_repro,-0.4730077154262395,Per capita reproduction,H1,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Elymus_repens,Elymus_repens_Cary IES,-2.328,0.302,Ordbeta,T0-T2,DIST,1,Cary IES,FirstStepAtt,-0.731757884993201,First step attenuation,H3,T0,-0.7338854165225573,-0.8584929278488574,-0.7412571472672489,0,-1.2752402906810407,-0.8323171230469685,-1.115975829715165,-0.28427319735646733,INT
Elymus_repens,Elymus_repens_Cary IES,-2.328,0.302,Ordbeta,T0-T2,DIST,1,Cary IES,Lambda,NA,Population growth rate,H4,T0,-0.7338854165225573,-0.8584929278488574,-0.7412571472672489,0,-1.2752402906810407,-0.8323171230469685,-1.115975829715165,-0.28427319735646733,INT
Elymus_repens,Elymus_repens_Cary IES,-2.328,0.302,Ordbeta,T0-T2,DIST,1,Cary IES,R0,0.6015990991428334,Net reproductive rate,H1,T0,-0.7338854165225573,-0.8584929278488574,-0.7412571472672489,0,-1.2752402906810407,-0.8323171230469685,-1.115975829715165,-0.28427319735646733,INT
Elymus_repens,Elymus_repens_Cary IES,-2.328,0.302,Ordbeta,T0-T2,DIST,1,Cary IES,Reactivity,NA,Reactivity,H3,T0,-0.7338854165225573,-0.8584929278488574,-0.7412571472672489,0,-1.2752402906810407,-0.8323171230469685,-1.115975829715165,-0.28427319735646733,INT
Elymus_repens,Elymus_repens_Cary IES,-2.328,0.302,Ordbeta,T0-T2,DIST,1,Cary IES,T_generation,-0.5160349516296232,Generation time,H2,T0,-0.7338854165225573,-0.8584929278488574,-0.7412571472672489,0,-1.2752402906810407,-0.8323171230469685,-1.115975829715165,-0.28427319735646733,INT
Elymus_repens,Elymus_repens_Cary IES,-2.328,0.302,Ordbeta,T0-T2,DIST,1,Cary IES,age_repro,-1.1058262489303787,Age at first reproduction,H2,T0,-0.7338854165225573,-0.8584929278488574,-0.7412571472672489,0,-1.2752402906810407,-0.8323171230469685,-1.115975829715165,-0.28427319735646733,INT
Elymus_repens,Elymus_repens_Cary IES,-2.328,0.302,Ordbeta,T0-T2,DIST,1,Cary IES,percapita_repro,-0.4730077154262395,Per capita reproduction,H1,T0,-0.7338854165225573,-0.8584929278488574,-0.7412571472672489,0,-1.2752402906810407,-0.8323171230469685,-1.115975829715165,-0.28427319735646733,INT
Elymus_repens,Elymus_repens_Cedar Creek LTER,-1.62,0.249,Ordbeta,T0-T2,DIST,1,Cedar Creek LTER,FirstStepAtt,-0.731757884993201,First step attenuation,H3,T0,-1.2644020681689714,-1.1104602362180944,-0.944576857374687,0,-0.440155069565833,-0.3653363883805663,-0.2567312943462281,-0.15067337222003496,INT
Elymus_repens,Elymus_repens_Cedar Creek LTER,-1.62,0.249,Ordbeta,T0-T2,DIST,1,Cedar Creek LTER,Lambda,NA,Population growth rate,H4,T0,-1.2644020681689714,-1.1104602362180944,-0.944576857374687,0,-0.440155069565833,-0.3653363883805663,-0.2567312943462281,-0.15067337222003496,INT
Elymus_repens,Elymus_repens_Cedar Creek LTER,-1.62,0.249,Ordbeta,T0-T2,DIST,1,Cedar Creek LTER,R0,0.6015990991428334,Net reproductive rate,H1,T0,-1.2644020681689714,-1.1104602362180944,-0.944576857374687,0,-0.440155069565833,-0.3653363883805663,-0.2567312943462281,-0.15067337222003496,INT
Elymus_repens,Elymus_repens_Cedar Creek LTER,-1.62,0.249,Ordbeta,T0-T2,DIST,1,Cedar Creek LTER,Reactivity,NA,Reactivity,H3,T0,-1.2644020681689714,-1.1104602362180944,-0.944576857374687,0,-0.440155069565833,-0.3653363883805663,-0.2567312943462281,-0.15067337222003496,INT
Elymus_repens,Elymus_repens_Cedar Creek LTER,-1.62,0.249,Ordbeta,T0-T2,DIST,1,Cedar Creek LTER,T_generation,-0.5160349516296232,Generation time,H2,T0,-1.2644020681689714,-1.1104602362180944,-0.944576857374687,0,-0.440155069565833,-0.3653363883805663,-0.2567312943462281,-0.15067337222003496,INT
Elymus_repens,Elymus_repens_Cedar Creek LTER,-1.62,0.249,Ordbeta,T0-T2,DIST,1,Cedar Creek LTER,age_repro,-1.1058262489303787,Age at first reproduction,H2,T0,-1.2644020681689714,-1.1104602362180944,-0.944576857374687,0,-0.440155069565833,-0.3653363883805663,-0.2567312943462281,-0.15067337222003496,INT
Elymus_repens,Elymus_repens_Cedar Creek LTER,-1.62,0.249,Ordbeta,T0-T2,DIST,1,Cedar Creek LTER,percapita_repro,-0.4730077154262395,Per capita reproduction,H1,T0,-1.2644020681689714,-1.1104602362180944,-0.944576857374687,0,-0.440155069565833,-0.3653363883805663,-0.2567312943462281,-0.15067337222003496,INT
Elymus_repens,Elymus_repens_Churning Rapids,-2.577,0.502,Ordbeta,T0-T2,DIST,1,Churning Rapids,FirstStepAtt,-0.731757884993201,First step attenuation,H3,T0,-0.28918763499541594,-0.21060534979087156,-0.11844543096706447,0,-0.3059248891415658,0.04365022904444811,-0.8281278578251694,-0.4293992819164351,INT
Elymus_repens,Elymus_repens_Churning Rapids,-2.577,0.502,Ordbeta,T0-T2,DIST,1,Churning Rapids,Lambda,NA,Population growth rate,H4,T0,-0.28918763499541594,-0.21060534979087156,-0.11844543096706447,0,-0.3059248891415658,0.04365022904444811,-0.8281278578251694,-0.4293992819164351,INT
Elymus_repens,Elymus_repens_Churning Rapids,-2.577,0.502,Ordbeta,T0-T2,DIST,1,Churning Rapids,R0,0.6015990991428334,Net reproductive rate,H1,T0,-0.28918763499541594,-0.21060534979087156,-0.11844543096706447,0,-0.3059248891415658,0.04365022904444811,-0.8281278578251694,-0.4293992819164351,INT
Elymus_repens,Elymus_repens_Churning Rapids,-2.577,0.502,Ordbeta,T0-T2,DIST,1,Churning Rapids,Reactivity,NA,Reactivity,H3,T0,-0.28918763499541594,-0.21060534979087156,-0.11844543096706447,0,-0.3059248891415658,0.04365022904444811,-0.8281278578251694,-0.4293992819164351,INT
Elymus_repens,Elymus_repens_Churning Rapids,-2.577,0.502,Ordbeta,T0-T2,DIST,1,Churning Rapids,T_generation,-0.5160349516296232,Generation time,H2,T0,-0.28918763499541594,-0.21060534979087156,-0.11844543096706447,0,-0.3059248891415658,0.04365022904444811,-0.8281278578251694,-0.4293992819164351,INT
Elymus_repens,Elymus_repens_Churning Rapids,-2.577,0.502,Ordbeta,T0-T2,DIST,1,Churning Rapids,age_repro,-1.1058262489303787,Age at first reproduction,H2,T0,-0.28918763499541594,-0.21060534979087156,-0.11844543096706447,0,-0.3059248891415658,0.04365022904444811,-0.8281278578251694,-0.4293992819164351,INT
Elymus_repens,Elymus_repens_Churning Rapids,-2.577,0.502,Ordbeta,T0-T2,DIST,1,Churning Rapids,percapita_repro,-0.4730077154262395,Per capita reproduction,H1,T0,-0.28918763499541594,-0.21060534979087156,-0.11844543096706447,0,-0.3059248891415658,0.04365022904444811,-0.8281278578251694,-0.4293992819164351,INT
Elymus_repens,Elymus_repens_Jena,-2.437,0.264,Ordbeta,T0-T2,DIST,1,Jena,FirstStepAtt,-0.731757884993201,First step attenuation,H3,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Elymus_repens,Elymus_repens_Jena,-2.437,0.264,Ordbeta,T0-T2,DIST,1,Jena,Lambda,NA,Population growth rate,H4,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Elymus_repens,Elymus_repens_Jena,-2.437,0.264,Ordbeta,T0-T2,DIST,1,Jena,R0,0.6015990991428334,Net reproductive rate,H1,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Elymus_repens,Elymus_repens_Jena,-2.437,0.264,Ordbeta,T0-T2,DIST,1,Jena,Reactivity,NA,Reactivity,H3,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Elymus_repens,Elymus_repens_Jena,-2.437,0.264,Ordbeta,T0-T2,DIST,1,Jena,T_generation,-0.5160349516296232,Generation time,H2,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Elymus_repens,Elymus_repens_Jena,-2.437,0.264,Ordbeta,T0-T2,DIST,1,Jena,age_repro,-1.1058262489303787,Age at first reproduction,H2,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Elymus_repens,Elymus_repens_Jena,-2.437,0.264,Ordbeta,T0-T2,DIST,1,Jena,percapita_repro,-0.4730077154262395,Per capita reproduction,H1,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Elymus_repens,Elymus_repens_Kellogg Biological Station (KBS),-2.454,0.522,Ordbeta,T0-T2,DIST,1,Kellogg Biological Station (KBS),FirstStepAtt,-0.731757884993201,First step attenuation,H3,T0,0.6080096435242552,-0.3823161357234788,-0.16217943353098632,0,-0.6951717449115951,-0.3815561424686202,-0.7649907190758011,2.026063801802161,INT
Elymus_repens,Elymus_repens_Kellogg Biological Station (KBS),-2.454,0.522,Ordbeta,T0-T2,DIST,1,Kellogg Biological Station (KBS),Lambda,NA,Population growth rate,H4,T0,0.6080096435242552,-0.3823161357234788,-0.16217943353098632,0,-0.6951717449115951,-0.3815561424686202,-0.7649907190758011,2.026063801802161,INT
Elymus_repens,Elymus_repens_Kellogg Biological Station (KBS),-2.454,0.522,Ordbeta,T0-T2,DIST,1,Kellogg Biological Station (KBS),R0,0.6015990991428334,Net reproductive rate,H1,T0,0.6080096435242552,-0.3823161357234788,-0.16217943353098632,0,-0.6951717449115951,-0.3815561424686202,-0.7649907190758011,2.026063801802161,INT
Elymus_repens,Elymus_repens_Kellogg Biological Station (KBS),-2.454,0.522,Ordbeta,T0-T2,DIST,1,Kellogg Biological Station (KBS),Reactivity,NA,Reactivity,H3,T0,0.6080096435242552,-0.3823161357234788,-0.16217943353098632,0,-0.6951717449115951,-0.3815561424686202,-0.7649907190758011,2.026063801802161,INT
Elymus_repens,Elymus_repens_Kellogg Biological Station (KBS),-2.454,0.522,Ordbeta,T0-T2,DIST,1,Kellogg Biological Station (KBS),T_generation,-0.5160349516296232,Generation time,H2,T0,0.6080096435242552,-0.3823161357234788,-0.16217943353098632,0,-0.6951717449115951,-0.3815561424686202,-0.7649907190758011,2.026063801802161,INT
Elymus_repens,Elymus_repens_Kellogg Biological Station (KBS),-2.454,0.522,Ordbeta,T0-T2,DIST,1,Kellogg Biological Station (KBS),age_repro,-1.1058262489303787,Age at first reproduction,H2,T0,0.6080096435242552,-0.3823161357234788,-0.16217943353098632,0,-0.6951717449115951,-0.3815561424686202,-0.7649907190758011,2.026063801802161,INT
Elymus_repens,Elymus_repens_Kellogg Biological Station (KBS),-2.454,0.522,Ordbeta,T0-T2,DIST,1,Kellogg Biological Station (KBS),percapita_repro,-0.4730077154262395,Per capita reproduction,H1,T0,0.6080096435242552,-0.3823161357234788,-0.16217943353098632,0,-0.6951717449115951,-0.3815561424686202,-0.7649907190758011,2.026063801802161,INT
Elymus_repens,Elymus_repens_Kniezenberg,-2.508,0.513,Ordbeta,T0-T2,DIST,1,Kniezenberg,FirstStepAtt,-0.731757884993201,First step attenuation,H3,T0,0.061889560947064014,-0.8020551636910082,-0.735183579836512,0,-1.2184013945374839,-0.8038659869745547,-0.9964378960740793,-1.0919845584754213,NAT
Elymus_repens,Elymus_repens_Kniezenberg,-2.508,0.513,Ordbeta,T0-T2,DIST,1,Kniezenberg,Lambda,NA,Population growth rate,H4,T0,0.061889560947064014,-0.8020551636910082,-0.735183579836512,0,-1.2184013945374839,-0.8038659869745547,-0.9964378960740793,-1.0919845584754213,NAT
Elymus_repens,Elymus_repens_Kniezenberg,-2.508,0.513,Ordbeta,T0-T2,DIST,1,Kniezenberg,R0,0.6015990991428334,Net reproductive rate,H1,T0,0.061889560947064014,-0.8020551636910082,-0.735183579836512,0,-1.2184013945374839,-0.8038659869745547,-0.9964378960740793,-1.0919845584754213,NAT
Elymus_repens,Elymus_repens_Kniezenberg,-2.508,0.513,Ordbeta,T0-T2,DIST,1,Kniezenberg,Reactivity,NA,Reactivity,H3,T0,0.061889560947064014,-0.8020551636910082,-0.735183579836512,0,-1.2184013945374839,-0.8038659869745547,-0.9964378960740793,-1.0919845584754213,NAT
Elymus_repens,Elymus_repens_Kniezenberg,-2.508,0.513,Ordbeta,T0-T2,DIST,1,Kniezenberg,T_generation,-0.5160349516296232,Generation time,H2,T0,0.061889560947064014,-0.8020551636910082,-0.735183579836512,0,-1.2184013945374839,-0.8038659869745547,-0.9964378960740793,-1.0919845584754213,NAT
Elymus_repens,Elymus_repens_Kniezenberg,-2.508,0.513,Ordbeta,T0-T2,DIST,1,Kniezenberg,age_repro,-1.1058262489303787,Age at first reproduction,H2,T0,0.061889560947064014,-0.8020551636910082,-0.735183579836512,0,-1.2184013945374839,-0.8038659869745547,-0.9964378960740793,-1.0919845584754213,NAT
Elymus_repens,Elymus_repens_Kniezenberg,-2.508,0.513,Ordbeta,T0-T2,DIST,1,Kniezenberg,percapita_repro,-0.4730077154262395,Per capita reproduction,H1,T0,0.061889560947064014,-0.8020551636910082,-0.735183579836512,0,-1.2184013945374839,-0.8038659869745547,-0.9964378960740793,-1.0919845584754213,NAT
Elymus_repens,Elymus_repens_Lublin,-1.669,0.329,Ordbeta,T0-T2,DIST,1,Lublin,FirstStepAtt,-0.731757884993201,First step attenuation,H3,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Elymus_repens,Elymus_repens_Lublin,-1.669,0.329,Ordbeta,T0-T2,DIST,1,Lublin,Lambda,NA,Population growth rate,H4,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Elymus_repens,Elymus_repens_Lublin,-1.669,0.329,Ordbeta,T0-T2,DIST,1,Lublin,R0,0.6015990991428334,Net reproductive rate,H1,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Elymus_repens,Elymus_repens_Lublin,-1.669,0.329,Ordbeta,T0-T2,DIST,1,Lublin,Reactivity,NA,Reactivity,H3,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Elymus_repens,Elymus_repens_Lublin,-1.669,0.329,Ordbeta,T0-T2,DIST,1,Lublin,T_generation,-0.5160349516296232,Generation time,H2,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Elymus_repens,Elymus_repens_Lublin,-1.669,0.329,Ordbeta,T0-T2,DIST,1,Lublin,age_repro,-1.1058262489303787,Age at first reproduction,H2,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Elymus_repens,Elymus_repens_Lublin,-1.669,0.329,Ordbeta,T0-T2,DIST,1,Lublin,percapita_repro,-0.4730077154262395,Per capita reproduction,H1,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Elymus_repens,Elymus_repens_Millville,-2.559,0.385,Ordbeta,T0-T2,DIST,1,Millville,FirstStepAtt,-0.731757884993201,First step attenuation,H3,T0,-1.342419222822856,-0.664374327741416,-0.6720522473026068,0,1.0778374506671666,1.456297549525861,-1.1236658654167908,-0.8597129670617545,INT
Elymus_repens,Elymus_repens_Millville,-2.559,0.385,Ordbeta,T0-T2,DIST,1,Millville,Lambda,NA,Population growth rate,H4,T0,-1.342419222822856,-0.664374327741416,-0.6720522473026068,0,1.0778374506671666,1.456297549525861,-1.1236658654167908,-0.8597129670617545,INT
Elymus_repens,Elymus_repens_Millville,-2.559,0.385,Ordbeta,T0-T2,DIST,1,Millville,R0,0.6015990991428334,Net reproductive rate,H1,T0,-1.342419222822856,-0.664374327741416,-0.6720522473026068,0,1.0778374506671666,1.456297549525861,-1.1236658654167908,-0.8597129670617545,INT
Elymus_repens,Elymus_repens_Millville,-2.559,0.385,Ordbeta,T0-T2,DIST,1,Millville,Reactivity,NA,Reactivity,H3,T0,-1.342419222822856,-0.664374327741416,-0.6720522473026068,0,1.0778374506671666,1.456297549525861,-1.1236658654167908,-0.8597129670617545,INT
Elymus_repens,Elymus_repens_Millville,-2.559,0.385,Ordbeta,T0-T2,DIST,1,Millville,T_generation,-0.5160349516296232,Generation time,H2,T0,-1.342419222822856,-0.664374327741416,-0.6720522473026068,0,1.0778374506671666,1.456297549525861,-1.1236658654167908,-0.8597129670617545,INT
